"","number_visit","number_posts","time_spend","new_friend","userid"
"486",1,0,3.11845834904425,0,486
"488",3,7,0.0499706296073763,1,488
"490",4,2,2.14879064379942,0,490
"491",4,4,2.14734794688773,0,491
"492",1,0,1.03221106595377,2,492
"493",2,2,1.8474960631614,0,493
"495",4,3,2.50701799852815,1,495
"496",2,2,0.933139912487237,1,496
"497",2,6,2.97820451651123,0,497
"498",1,3,4.61532458770955,0,498
"499",2,3,1.59791944968743,2,499
"501",4,2,3.73065355866728,1,501
"502",4,4,6.78083748477619,2,502
"505",2,4,2.8270432228794,1,505
"506",1,0,0.530665217670384,0,506
"509",4,9,3.07478353191979,3,509
"511",1,2,0.503666874525216,1,511
"513",1,2,5.62255735158145,0,513
"515",2,0,1.50194220970148,3,515
"517",1,0,9.02151473756751,2,517
"518",1,0,1.85601555121422,2,518
"520",5,1,2.76533172477621,0,520
"524",4,3,0.56100505796326,3,524
"526",1,1,3.46455944243436,0,526
"528",1,0,0.10040944775935,1,528
"532",2,5,0.918472850686221,0,532
"537",3,4,5.85274142744637,0,537
"538",1,1,2.53719443479275,2,538
"540",2,0,0.22984089662626,1,540
"541",2,5,0.992521414369682,1,541
"542",1,0,1.41696509022926,0,542
"545",4,4,0.19539188525331,0,545
"546",2,3,0.357351962875334,0,546
"549",4,8,1.20577872692748,1,549
"552",3,3,1.04570088279781,0,552
"553",2,2,5.91140819506299,2,553
"554",3,5,3.63548234628639,1,554
"556",1,1,3.31404245897719,0,556
"557",2,2,0.261355423446208,0,557
"559",2,2,1.66133386896803,0,559
"560",1,0,1.31409985123828,0,560
"563",1,0,3.1147253478936,0,563
"565",2,0,2.6103577376474,0,565
"567",1,1,2.303149630775,1,567
"581",2,3,1.63982559140181,0,581
"582",3,1,9.90998542216433,4,582
"583",1,0,2.75419193322676,0,583
"585",2,6,0.104141868419965,3,585
"587",3,2,2.49910931580572,1,587
"589",2,0,1.25243763508264,1,589
"593",2,3,1.38537218336103,1,593
"595",4,1,0.177326769026812,1,595
"596",3,6,0.310703971149946,1,596
"597",4,7,0.896315537039767,2,597
"598",5,2,6.39860412170854,0,598
"599",5,5,2.35568092273028,0,599
"602",2,1,4.16996801532681,1,602
"605",1,0,1.36160628646376,0,605
"608",3,0,0.255410108639269,1,608
"609",2,0,0.316608809784979,0,609
"613",4,4,0.34995756833168,0,613
"616",1,4,1.8140965726187,0,616
"617",1,5,2.53000516597728,2,617
"623",4,0,1.41833447208328,1,623
"625",1,1,0.316868094896728,1,625
"626",4,2,1.06998125693324,0,626
"627",2,2,2.74870578971611,1,627
"628",3,6,2.45635313063253,0,628
"635",1,0,2.38539899596461,0,635
"638",1,2,6.07637411226224,0,638
"641",2,2,1.83096772130038,0,641
"643",3,1,0.226446972313252,0,643
"647",2,2,0.698820586348402,1,647
"648",6,9,1.27460940449486,2,648
"649",5,6,0.58327819294827,2,649
"650",3,2,3.00368151180739,2,650
"656",1,1,0.61130724836096,0,656
"658",3,1,10.1873598032382,2,658
"659",2,0,0.536562797056683,0,659
"660",2,5,0.67834835163167,2,660
"667",2,0,0.63304752622272,0,667
"668",3,5,2.96313403086999,2,668
"671",2,3,0.929615737728149,2,671
"672",1,0,0.401855086214823,4,672
"674",3,1,0.348353562131524,7,674
"676",3,5,4.29019331010826,2,676
"679",2,2,1.45269424242386,1,679
"684",2,8,6.88623363315286,0,684
"686",1,0,1.7595992834169,0,686
"687",4,2,1.71303189591277,0,687
"690",3,4,1.36646749917418,14,690
"692",4,2,6.91441372592652,1,692
"702",3,2,4.17018953801732,2,702
"705",1,2,5.59348603094827,3,705
"706",3,10,0.141199547052383,0,706
"708",2,0,2.25238349631961,5,708
"710",7,5,1.46659949093769,0,710
"713",5,4,0.253420077465429,2,713
"714",4,1,2.67593027276838,1,714
"720",3,2,0.449088477370788,0,720
"721",2,3,3.09917977356469,0,721
"730",2,6,0.260960371792316,1,730
"731",2,2,2.54151711483955,0,731
"732",1,1,3.54701487117735,1,732
"733",3,4,1.04456645015416,1,733
"736",4,5,0.712123695003098,0,736
"743",6,3,1.84953907368648,0,743
"745",4,1,7.99968462661111,2,745
"747",3,4,0.0422389302568058,0,747
"753",4,0,1.4234056857597,2,753
"755",1,1,5.43701113715794,1,755
"762",2,4,3.05556671582645,2,762
"763",1,0,2.1981951294456,2,763
"764",2,3,1.9797961132689,1,764
"769",2,1,1.00775371156179,1,769
"771",2,2,0.54812600222418,2,771
"775",5,5,5.76790113241712,0,775
"776",2,0,0.906839760257655,2,776
"777",1,1,4.45944942029188,0,777
"778",2,3,0.435412270154031,1,778
"779",1,0,3.07701583137548,1,779
"781",2,1,3.19828379528814,2,781
"782",2,1,1.79787152849217,3,782
"783",2,3,0.889221534776649,1,783
"784",4,2,0.294869754054457,0,784
"785",3,2,1.80545382150588,0,785
"786",1,1,1.77119634613735,1,786
"788",3,7,0.518263877849549,3,788
"790",1,1,5.83079766206062,0,790
"792",3,4,0.946853586037954,0,792
"793",6,6,0.640173973077204,0,793
"798",5,3,10.2302613471504,4,798
"800",2,3,1.18228197064862,1,800
"801",2,5,3.35247603241019,0,801
"803",4,2,0.877867310116552,2,803
"808",4,2,1.67058660367317,0,808
"809",2,1,2.0467410041699,1,809
"810",3,0,1.39975582255701,3,810
"811",1,0,8.80083730776606,3,811
"814",4,3,3.92784952717575,1,814
"817",3,1,1.29159559668255,0,817
"819",1,1,2.04292241284002,0,819
"820",5,0,0.428397189709793,1,820
"825",3,6,0.361282541357822,1,825
"826",7,7,0.912874503444885,0,826
"827",1,1,1.29325047282408,1,827
"831",2,1,0.172524895325796,1,831
"835",1,3,1.03301385780591,1,835
"837",1,2,1.47875688583078,0,837
"838",2,0,7.22760507461644,0,838
"844",1,2,0.907134526180771,2,844
"849",3,2,1.02960046890634,0,849
"853",9,15,2.44949067747216,2,853
"854",1,1,2.0954230025454,0,854
"857",1,2,1.18153802919856,0,857
"858",4,4,0.42738952417271,0,858
"859",2,2,0.211206636867665,0,859
"861",3,11,2.90633367768743,2,861
"862",3,2,1.40428756374647,0,862
"864",7,2,2.87955951178446,20,864
"865",3,5,1.30333354395595,3,865
"870",3,4,8.34970628784019,2,870
"875",4,3,0.81611627006893,0,875
"876",5,6,1.07567782130804,2,876
"880",2,0,0.862336883708824,1,880
"881",1,2,3.81683331170695,0,881
"882",3,4,3.00137359743432,2,882
"884",1,2,2.52882573439271,1,884
"885",1,3,2.39100843975913,0,885
"891",1,2,3.25666615247567,3,891
"892",3,2,1.15908941061913,2,892
"893",4,6,0.615965548404621,1,893
"894",3,3,0.103505488236023,0,894
"896",7,2,2.98805150901899,10,896
"897",2,1,2.03059384707177,1,897
"899",2,3,5.72190099118828,0,899
"903",1,1,0.704655747344024,0,903
"904",2,1,2.4755883849149,0,904
"907",1,0,7.24051914820652,0,907
"908",5,8,0.497755620187063,0,908
"909",4,6,1.31383452109278,0,909
"913",4,0,0.667049807980657,7,913
"916",1,0,2.06341444788339,1,916
"921",5,0,0.0406580852724089,0,921
"925",3,3,0.196736227042403,0,925
"927",1,1,0.0549676327366401,0,927
"928",5,0,5.03700081732087,0,928
"931",3,2,0.756219765752187,2,931
"934",1,5,0.449593665559081,3,934
"940",3,1,1.10314090566314,0,940
"943",2,4,1.58518709114402,2,943
"945",3,3,5.22853384302428,1,945
"946",3,1,2.30183441470593,0,946
"950",4,7,2.72169185942636,1,950
"953",1,0,0.799558627016352,2,953
"955",3,2,2.65878656979076,3,955
"956",1,1,1.83037224401669,1,956
"958",2,0,0.390645241794641,1,958
"960",2,2,0.293234060220804,1,960
"963",1,1,2.02368471678224,2,963
"966",5,7,0.697285552583549,1,966
"967",2,2,4.70749803319223,1,967
"976",6,5,2.04998425999656,19,976
"977",4,7,0.869029959663749,0,977
"979",3,6,2.94754297238572,0,979
"980",4,5,9.63261261830688,4,980
"984",2,2,2.07650834675363,2,984
"985",4,9,1.28447157076969,0,985
"988",5,14,0.704535158050295,1,988
"989",2,2,4.65177284120213,0,989
"996",1,0,2.33861602697158,0,996
"998",1,1,1.84743030067998,0,998
"999",3,4,0.678603126816985,0,999
"1000",2,1,3.08115281688301,1,1000
"1001",3,3,1.19295022733246,2,1001
"1003",1,1,2.34466171400341,1,1003
"1007",3,3,1.70552899037691,2,1007
"1008",1,2,2.05328080550989,2,1008
"1009",1,0,2.04287472259773,1,1009
"1010",3,4,1.79233146316578,0,1010
"1011",3,0,1.51888532565282,0,1011
"1012",3,3,2.07618665512838,1,1012
"1014",3,3,1.00757193872157,2,1014
"1016",3,4,3.44197735946059,1,1016
"1020",2,1,0.91329198631317,1,1020
"1021",2,0,0.774116245214232,0,1021
"1023",2,5,2.22572044198242,4,1023
"1024",3,0,1.55282858227441,0,1024
"1025",8,5,0.21027353690515,1,1025
"1026",2,3,2.26369138074505,0,1026
"1027",5,4,1.736904794298,1,1027
"1031",4,5,4.22269799462049,0,1031
"1032",3,1,10.4496158516413,1,1032
"1035",4,2,0.0887598496677637,2,1035
"1037",2,4,2.08901341250359,0,1037
"1039",2,2,8.33146039498308,0,1039
"1043",1,0,1.19501399820086,1,1043
"1045",3,2,0.931213374595679,1,1045
"1046",1,0,1.04403191774508,1,1046
"1048",1,3,1.27888359047962,1,1048
"1054",3,2,0.471291944701621,1,1054
"1055",2,0,0.547176849560038,0,1055
"1057",3,1,2.51690148078585,0,1057
"1058",5,5,5.73643582308654,1,1058
"1062",2,0,0.957674616127503,0,1062
"1063",3,2,1.04653095377476,0,1063
"1065",2,1,3.52950511983217,0,1065
"1070",4,6,0.494729519344186,1,1070
"1075",5,2,1.28307207256228,1,1075
"1077",4,0,0.65328841206236,3,1077
"1080",5,6,1.67206768275979,2,1080
"1082",2,0,0.138162063807249,1,1082
"1083",6,11,2.34981089689802,0,1083
"1087",3,2,0.32265629680991,1,1087
"1089",3,3,0.164130863812331,3,1089
"1093",1,2,0.472190961460285,1,1093
"1095",4,3,0.543999215103419,0,1095
"1096",3,0,1.18926999194128,0,1096
"1100",3,2,3.66874175939061,1,1100
"1105",1,0,2.84935723215976,0,1105
"1111",1,0,0.197245902919408,1,1111
"1112",4,2,1.52438418072179,0,1112
"1113",1,1,4.61587899760836,1,1113
"1119",1,0,0.8754295052569,0,1119
"1120",3,1,0.2797846965993,1,1120
"1121",2,2,0.00389812565513324,0,1121
"1124",1,1,1.20789084153214,1,1124
"1128",3,2,1.37259774193168,1,1128
"1129",1,3,1.18539660869911,0,1129
"1130",3,4,7.38541111004531,2,1130
"1133",1,1,3.95545571954124,2,1133
"1135",2,1,8.95744116977663,1,1135
"1136",3,5,6.6012164726605,1,1136
"1137",3,3,1.60842875856207,1,1137
"1141",6,6,8.87534949368814,0,1141
"1147",3,4,0.49228721880385,0,1147
"1150",1,7,0.538719261878902,3,1150
"1151",1,0,0.0129014897576894,2,1151
"1154",4,6,5.96665933963067,0,1154
"1158",5,1,3.79067519511719,0,1158
"1159",1,1,0.211689632705737,0,1159
"1161",1,3,0.261192059814196,1,1161
"1162",2,3,0.352071013301611,0,1162
"1163",2,2,0.727367489429137,2,1163
"1165",2,2,4.57874238244895,2,1165
"1168",1,2,6.1132898940761,1,1168
"1171",2,1,0.96326045692679,0,1171
"1172",3,2,0.375079187865405,2,1172
"1173",1,4,0.372027597905592,0,1173
"1174",5,0,0.337555963210534,0,1174
"1176",2,1,6.47256571856486,0,1176
"1178",1,1,0.128732581392914,3,1178
"1179",1,0,1.99237450080651,0,1179
"1182",1,2,2.62458911701342,3,1182
"1185",3,1,4.77701205023107,2,1185
"1188",3,3,2.45582127304146,0,1188
"1189",3,0,1.05740807348117,0,1189
"1192",3,4,1.75017447059487,0,1192
"1195",2,2,1.93349467491139,0,1195
"1196",2,3,1.87764426698615,1,1196
"1198",6,6,1.35162432297707,0,1198
"1202",1,1,1.46629275086546,1,1202
"1203",2,4,0.184377044495144,0,1203
"1205",1,3,0.338501459888078,0,1205
"1206",2,3,2.18815995792414,1,1206
"1209",3,2,2.96702583513838,0,1209
"1211",8,3,1.19382444091819,2,1211
"1214",1,1,0.175702167974941,2,1214
"1217",1,0,0.52363723657137,1,1217
"1224",9,5,0.861573496035167,0,1224
"1227",1,0,0.129735229616176,1,1227
"1231",2,0,0.128071512706393,0,1231
"1234",3,2,0.621720551544933,0,1234
"1237",6,12,1.42340959777886,2,1237
"1238",2,3,3.38931310233479,0,1238
"1239",3,8,0.329541885536636,3,1239
"1242",2,2,0.184227762938628,1,1242
"1249",3,7,1.15033151480062,1,1249
"1250",4,4,2.5256724696582,0,1250
"1255",1,0,1.38404973445232,0,1255
"1256",4,3,3.02952679399823,1,1256
"1257",3,2,2.8563921978493,2,1257
"1258",7,17,2.05451542064092,0,1258
"1259",3,3,10.89552083338,2,1259
"1260",1,1,0.560418142628186,0,1260
"1266",4,2,0.593935405505973,1,1266
"1267",4,2,2.90579482596973,0,1267
"1269",4,1,1.12978810372473,1,1269
"1272",2,3,0.72032874220777,0,1272
"1276",6,6,5.33167794972965,17,1276
"1277",1,1,4.76117701775531,0,1277
"1278",4,20,2.38402158406572,3,1278
"1279",8,5,1.45762843815699,2,1279
"1280",3,1,1.13410694538186,2,1280
"1282",3,5,1.37307148934077,2,1282
"1288",3,5,1.46951681388013,1,1288
"1293",1,3,9.17440459102521,0,1293
"1295",1,0,0.0830998307448634,1,1295
"1302",2,3,1.71669208870707,0,1302
"1303",2,2,5.47522033168164,1,1303
"1306",1,3,3.7536672765093,2,1306
"1307",8,4,6.19856227540558,0,1307
"1308",3,5,4.25465457079138,2,1308
"1309",3,4,0.347965733380402,2,1309
"1310",1,1,12.6773137910987,4,1310
"1315",4,3,1.88353092574889,1,1315
"1316",2,0,1.20389899305272,0,1316
"1318",3,11,3.72842549279233,0,1318
"1320",4,2,0.330273437531769,1,1320
"1321",2,0,1.06258378628191,0,1321
"1322",2,0,0.153281174569714,1,1322
"1323",1,0,0.456155480711528,0,1323
"1325",1,1,0.345218671891424,0,1325
"1326",1,0,0.403970762038044,3,1326
"1327",1,0,3.29345621798188,1,1327
"1329",6,3,0.916081711323215,5,1329
"1331",4,3,1.97338255852838,0,1331
"1333",2,2,3.26685943286127,1,1333
"1335",6,4,1.48337255782363,2,1335
"1336",3,0,4.04736298038973,0,1336
"1342",4,0,5.22834090789845,2,1342
"1343",1,1,6.58120976923542,2,1343
"1344",2,5,1.42724772534775,1,1344
"1346",3,1,1.46337208206132,0,1346
"1349",5,3,3.35100345556973,0,1349
"1354",5,4,3.3659077266188,0,1354
"1355",4,4,0.409989909738557,1,1355
"1357",2,1,0.685464424236814,0,1357
"1363",3,2,0.659824044629931,0,1363
"1364",2,3,4.47058993613114,1,1364
"1365",8,12,1.08666357276601,1,1365
"1368",1,1,6.88680479371015,0,1368
"1369",2,2,3.07241186591341,0,1369
"1370",1,2,1.90751755191465,1,1370
"1373",1,0,0.827856064367978,2,1373
"1374",4,9,1.03963151910421,1,1374
"1377",1,1,6.28978121096397,1,1377
"1385",4,6,8.48252313292044,0,1385
"1388",1,3,1.33268324013273,2,1388
"1395",5,5,2.58900467753623,1,1395
"1397",5,6,0.0950146285344159,1,1397
"1402",2,2,2.43824317139243,0,1402
"1403",1,1,0.711021377803376,1,1403
"1406",3,6,3.81518257170546,1,1406
"1407",2,1,8.79882579486302,1,1407
"1408",3,2,3.73094047050548,0,1408
"1409",5,0,0.219924368872112,2,1409
"1411",2,2,3.29800542619931,1,1411
"1414",2,2,2.28539830207867,1,1414
"1415",2,1,1.76550601017182,2,1415
"1421",1,2,4.57830936179018,0,1421
"1426",1,0,0.928088844823924,4,1426
"1432",1,0,0.823767182164206,0,1432
"1436",1,0,1.39750581959697,0,1436
"1438",2,3,7.71513415468032,1,1438
"1439",4,6,5.17993542614509,0,1439
"1440",3,1,4.23557994943416,2,1440
"1443",4,1,1.02808302555737,0,1443
"1447",1,0,2.32483309546373,0,1447
"1448",3,3,0.356406122962863,2,1448
"1451",2,1,2.64468812236612,0,1451
"1455",2,4,1.44775494563917,2,1455
"1457",1,1,4.87370994540335,2,1457
"1459",1,0,7.69339105107891,1,1459
"1460",1,0,2.98538228387873,1,1460
"1461",4,1,1.39536008631562,1,1461
"1462",1,2,0.215203775270551,1,1462
"1465",4,2,1.83347192864194,1,1465
"1468",5,6,1.47270610875158,2,1468
"1469",1,1,2.74928746187598,2,1469
"1470",2,6,1.78127183393829,1,1470
"1471",2,4,2.20624020909122,1,1471
"1473",5,6,1.09781458228827,0,1473
"1474",1,0,0.763186014776929,0,1474
"1481",5,2,0.76989410682158,3,1481
"1483",3,4,0.56934171149987,0,1483
"1484",1,0,0.0967513202230938,3,1484
"1485",3,4,0.0657698317455209,0,1485
"1486",2,1,9.92696904638965,1,1486
"1487",1,0,0.878501679859476,2,1487
"1488",4,6,0.649685338139534,3,1488
"1489",4,2,2.63911739647225,0,1489
"1490",6,14,0.319631749485682,3,1490
"1491",2,0,2.40569199369288,4,1491
"1492",1,0,4.29315701015793,3,1492
"1493",1,0,2.89627947858167,0,1493
"1496",5,2,1.56943628937006,1,1496
"1501",5,6,1.06335282837972,14,1501
"1504",1,2,1.41026516094804,1,1504
"1506",2,5,1.7575521583474,1,1506
"1507",1,1,0.645793517384369,0,1507
"1508",4,5,1.23239114282488,2,1508
"1510",2,3,0.424525995541206,1,1510
"1511",1,2,0.291612730352747,1,1511
"1514",1,0,1.44577911863936,0,1514
"1516",6,9,0.773815087074052,0,1516
"1519",2,2,3.16388668480334,3,1519
"1522",1,0,2.21945848082198,1,1522
"1525",1,0,3.49040938299681,0,1525
"1527",1,1,1.24635270154336,1,1527
"1528",2,0,3.09855583346418,0,1528
"1536",1,0,1.26699292358763,1,1536
"1538",2,2,4.47689347555063,0,1538
"1539",4,2,0.734099900068693,0,1539
"1543",4,2,6.56485082194675,2,1543
"1544",3,5,0.0786989216563836,1,1544
"1549",6,13,2.65872453753561,0,1549
"1550",2,3,0.73961987919304,1,1550
"1552",1,1,1.11299265199995,2,1552
"1553",1,3,3.51150245795277,1,1553
"1555",4,9,3.95011625401217,0,1555
"1561",2,2,2.37252933354938,1,1561
"1562",7,5,0.587819959606072,2,1562
"1563",1,0,0.453379986543896,1,1563
"1567",2,1,2.79415703950274,0,1567
"1570",3,1,0.105540965662337,2,1570
"1571",1,0,0.495530952819548,0,1571
"1572",3,4,1.53474916890264,0,1572
"1575",5,7,3.20155388902706,0,1575
"1577",5,11,0.758232553303242,1,1577
"1578",2,1,6.16870213741042,2,1578
"1582",4,2,3.42669318420346,3,1582
"1584",3,1,3.91691905100622,1,1584
"1586",2,1,1.52741563153765,0,1586
"1587",1,2,1.72007167736555,0,1587
"1588",2,1,7.045597200323,1,1588
"1590",1,2,3.60187766731248,0,1590
"1592",1,1,1.23762358442379,2,1592
"1594",2,3,0.535695743918465,1,1594
"1597",1,0,3.9519791913364,1,1597
"1598",3,1,4.95886172601454,1,1598
"1599",6,4,0.0352121775629792,1,1599
"1601",1,0,2.48554537517783,1,1601
"1605",6,6,2.39367205556482,15,1605
"1607",3,0,0.82850147224697,0,1607
"1608",2,3,0.654053325378478,3,1608
"1611",3,4,0.494762815668911,1,1611
"1612",1,1,1.36550280782002,0,1612
