"","number_visit","number_posts","time_spend","new_friend","userid"
"104",4,7,1.84791112922641,1,104
"105",5,2,0.244663295917636,1,105
"106",4,5,9.30265262304861,0,106
"107",2,6,1.49097913595894,1,107
"108",9,12,6.41470623272747,13,108
"109",4,2,0.161907184072727,1,109
"110",2,3,6.88722678380532,0,110
"111",1,2,1.71331905313497,1,111
"112",4,4,1.64651282089973,1,112
"114",2,1,1.17987042175422,0,114
"116",2,0,1.08840901931358,1,116
"117",3,7,2.86823773152664,0,117
"118",3,1,1.56808919577829,0,118
"119",3,1,0.468710310418497,0,119
"121",3,2,2.7892197828688,0,121
"122",2,0,1.00038738721965,0,122
"124",2,3,0.0950849565541309,0,124
"125",1,4,0.286636052641479,0,125
"126",6,6,1.50710044284651,0,126
"128",3,3,0.325436861485089,1,128
"129",2,5,0.877046507448304,1,129
"130",3,6,0.554534539216902,0,130
"131",1,0,1.06869635429926,1,131
"132",2,2,3.89295748687288,1,132
"133",3,7,1.15036639368082,1,133
"134",2,3,0.0552265563756267,3,134
"137",2,3,0.0218131802795292,1,137
"138",1,2,0.406926579885518,1,138
"139",2,0,2.89336709997349,1,139
"140",1,2,5.2334992526801,2,140
"141",1,0,1.1561334001792,2,141
"142",6,12,1.32859131659974,1,142
"144",6,5,3.29236508767873,0,144
"145",1,1,7.05575658335434,1,145
"147",1,3,1.23357895946934,1,147
"148",2,1,5.54476772694999,1,148
"149",3,3,0.327834317480263,1,149
"150",6,7,2.41752401052868,1,150
"152",1,1,0.800059496985944,0,152
"154",2,1,0.0522478456790792,1,154
"155",1,2,1.71385808214249,0,155
"156",2,1,0.195100333171683,2,156
"157",2,1,2.45062833388596,3,157
"158",3,4,1.24750757307523,1,158
"159",5,5,2.32196664245902,0,159
"161",3,4,0.232628557427102,2,161
"162",2,0,13.9802233252423,0,162
"164",3,3,1.48587392778559,3,164
"165",3,4,2.28755430664891,0,165
"166",3,6,2.74729811679572,20,166
"168",1,0,1.69627798281775,1,168
"170",1,2,0.842674507131834,0,170
"171",8,1,0.989273991122166,1,171
"174",2,1,0.553486856446205,0,174
"175",3,3,1.15705082565546,0,175
"176",2,3,1.2099102355796,2,176
"177",2,2,0.671352751166992,0,177
"178",2,2,0.0278262175991674,1,178
"179",1,2,4.78184443850718,0,179
"181",5,5,2.48241390697894,1,181
"182",1,4,1.03456372574046,0,182
"183",1,2,2.1658951202101,0,183
"184",6,8,0.752438693381282,2,184
"185",1,2,0.396381291242318,1,185
"187",3,0,2.29616304399991,1,187
"188",2,3,0.715610125001649,1,188
"189",2,2,2.07346108120101,1,189
"190",5,3,0.0319804500976747,1,190
"191",3,2,0.66659047876659,1,191
"193",4,2,3.85112910858392,1,193
"195",1,1,0.610976828083374,0,195
"198",3,0,0.977351720013269,0,198
"199",2,3,1.17400612186476,0,199
"200",1,0,2.78161628363979,1,200
"201",1,0,0.601802541076215,1,201
"203",2,0,1.6805199494952,0,203
"205",5,5,0.044278249981698,1,205
"206",1,1,3.11178569666917,2,206
"207",2,1,0.314871331867424,2,207
"208",2,1,0.79847347998734,0,208
"209",4,1,3.76366188164822,1,209
"210",5,7,0.10278018594308,1,210
"211",2,1,1.39960618585231,1,211
"212",2,1,0.833450868435784,1,212
"213",6,5,1.88071202311983,0,213
"214",3,0,0.477444876422918,4,214
"215",6,15,1.38824660502631,1,215
"216",5,6,4.3507593692,0,216
"217",2,0,1.06528952378476,3,217
"218",3,8,0.383071550038493,0,218
"223",3,1,1.76206544859446,3,223
"224",10,15,0.306937226293867,1,224
"225",3,1,6.55542362831163,0,225
"230",2,0,0.903023603480583,0,230
"231",4,4,3.35615249527723,3,231
"232",6,6,1.76197298385938,2,232
"233",3,4,0.104117597403701,0,233
"235",2,4,1.43825795722751,0,235
"236",1,0,3.0947238713473,2,236
"237",4,7,0.181043729905763,1,237
"238",8,7,3.99833061376911,1,238
"239",2,3,1.1090151437255,4,239
"241",3,3,0.926931499545414,0,241
"242",1,0,0.319575312607107,0,242
"243",2,3,3.02894100444638,0,243
"244",7,18,2.2348701436013,1,244
"248",1,0,2.88630029864764,0,248
"250",4,3,5.51455843305107,1,250
"253",3,6,1.60419047234867,1,253
"255",8,10,3.01475890306756,14,255
"256",2,3,3.99901378080983,0,256
"260",1,0,0.776368157246283,2,260
"261",5,2,0.39460569265143,4,261
"262",3,2,2.07870658987387,2,262
"263",3,6,4.11463990886292,0,263
"264",1,1,0.486918796872019,2,264
"265",5,4,0.772783946245909,0,265
"266",3,1,0.337790878090977,2,266
"267",3,1,0.185375850931287,2,267
"268",2,1,0.300072878283511,2,268
"270",2,0,0.108351698576605,0,270
"271",2,2,2.44199832429087,0,271
"272",3,2,0.73531804000003,2,272
"274",1,1,0.108376671702175,0,274
"275",3,7,0.47802101322635,3,275
"277",5,2,3.09413287257162,0,277
"278",2,2,4.66921125364066,0,278
"280",2,3,0.87421672339429,2,280
"281",1,1,7.09147005018928,2,281
"282",2,3,3.98771076947645,1,282
"283",7,3,1.775766502965,2,283
"284",4,2,1.67720168028937,1,284
"285",3,4,1.93898093534717,1,285
"286",1,2,4.32204323160693,1,286
"287",6,7,1.00897085739034,0,287
"288",2,1,0.881086642575417,0,288
"291",1,2,3.3284853990493,1,291
"293",3,1,2.55426698356249,2,293
"294",1,3,1.01260593891258,0,294
"298",2,8,1.94839009015869,0,298
"301",5,16,2.1864668736782,2,301
"302",2,2,3.23313929267826,1,302
"304",2,1,1.17986979948623,0,304
"306",1,0,1.01584323689022,0,306
"307",1,1,1.53876170186578,0,307
"308",1,2,1.89768280960259,0,308
"310",1,1,0.079616690373,1,310
"311",3,1,1.68089903753563,1,311
"312",6,12,1.2359247343178,1,312
"314",3,5,1.0797996081166,1,314
"316",4,7,0.976030450171613,1,316
"317",3,2,0.263615647672104,2,317
"322",1,0,0.352662822129307,1,322
"324",2,2,0.298229179301642,1,324
"326",2,6,4.0389921501209,0,326
"328",5,2,2.16825366898181,1,328
"329",3,6,1.82520023056703,1,329
"330",1,0,0.116872815682854,1,330
"332",2,0,0.895094982721126,0,332
"333",1,2,0.342701544350599,0,333
"335",2,2,2.04606051741202,0,335
"336",3,2,2.2345793707955,0,336
"337",1,2,4.20887359362754,2,337
"338",4,5,0.783686606862935,0,338
"339",4,3,1.02279024108382,0,339
"341",3,3,4.27869565293462,0,341
"342",1,0,3.16264810433633,1,342
"343",3,2,1.11288147459463,1,343
"344",2,1,0.0155493832732502,1,344
"345",4,7,1.3640658316119,1,345
"346",4,4,0.437159043683134,0,346
"347",2,2,3.16792845716039,1,347
"348",2,6,2.88385891999514,0,348
"349",1,1,6.58456842966694,1,349
"350",2,2,2.46292337067715,1,350
"351",4,2,0.825502179029435,0,351
"352",2,1,2.27423345060154,1,352
"355",3,2,1.74431031902609,2,355
"358",4,5,2.04312590016532,1,358
"359",4,7,0.309082071029788,3,359
"361",6,0,1.27174812713309,1,361
"362",2,0,4.89117893979384,0,362
"363",2,2,3.3593395614022,1,363
"365",2,1,4.13060672864487,2,365
"366",1,0,2.33743930014834,1,366
"367",1,0,0.629986287040522,1,367
"368",1,4,0.566562532928566,0,368
"369",2,6,1.30187678810633,2,369
"371",4,1,2.42836611790766,1,371
"372",2,0,1.69895020750491,1,372
"373",2,1,2.10437820081763,2,373
"374",2,3,2.73538418914899,0,374
"375",1,2,1.26077026016689,2,375
"377",2,2,0.141049222331916,4,377
"378",3,6,2.8973861597145,5,378
"379",4,1,3.26379642751735,2,379
"382",1,0,2.32526034106563,1,382
"383",1,1,0.297301993817479,2,383
"384",3,0,0.0523429832399585,0,384
"385",2,2,5.61422513126923,0,385
"386",4,4,1.23278595534911,1,386
"390",1,0,3.14847855672799,1,390
"391",3,8,4.52094005207871,4,391
"394",3,4,0.538590780394025,1,394
"395",1,2,3.52464524080397,3,395
"396",2,2,3.78110359655926,1,396
"397",2,0,1.16725376673174,0,397
"398",4,7,6.38452108929807,1,398
"399",1,2,1.74065718785702,1,399
"401",4,8,1.41578427785054,4,401
"404",3,2,3.21024871179472,1,404
"405",2,2,1.60247569167618,1,405
"407",7,3,0.631826101697675,0,407
"408",3,4,2.20053666420124,1,408
"409",3,1,0.62869351416597,0,409
"410",2,1,1.37317036908038,2,410
"412",1,1,2.6295772160356,2,412
"413",1,0,1.31955991151947,3,413
"414",2,0,0.242492539712204,0,414
"415",2,3,3.10810193918961,0,415
"416",4,3,3.31243291687484,1,416
"418",4,2,1.59518347721502,1,418
"420",8,5,5.93278454362902,1,420
"422",1,1,3.67743008401391,0,422
"423",2,0,0.651867811860187,1,423
"424",4,1,1.80831773879786,1,424
"425",1,4,0.177519779704581,0,425
"426",1,0,0.42965480498166,2,426
"428",1,2,0.0516600456427444,1,428
"430",4,17,3.97488374340834,2,430
"431",3,6,0.283604577088203,3,431
"433",2,2,2.32077142860442,2,433
"434",7,6,0.748597991026703,1,434
"435",1,0,1.36305748054483,1,435
"437",4,5,0.108215364256744,2,437
"438",1,1,6.66556289354636,0,438
"440",3,2,2.15434183601125,0,440
"441",2,0,0.5586782136501,0,441
"444",1,1,4.4624038383111,0,444
"445",2,0,4.91735558383636,0,445
"446",2,1,0.133107042721362,0,446
"448",4,2,0.0701644761844686,1,448
"449",1,1,0.198849702609181,1,449
"450",3,2,1.50114388157968,2,450
"451",5,4,0.0392355993302781,1,451
"452",4,1,0.706496665735096,2,452
"453",6,6,0.561871432059304,0,453
"454",4,3,1.11896617791137,1,454
"455",3,6,3.98415305699902,0,455
"457",3,5,0.610526959417003,2,457
"458",1,1,1.4796447624064,0,458
"460",4,11,1.69238636743836,2,460
"461",1,0,0.565536177322933,0,461
"462",2,1,0.466555635142727,2,462
"463",1,4,1.62617452013971,2,463
"464",5,8,8.4116586936647,19,464
"465",3,3,2.50920717196825,1,465
"467",3,4,2.21558478385645,1,467
"469",1,1,1.34320954784971,2,469
"471",4,3,3.64348917638417,0,471
"472",5,7,10.8481292144902,0,472
"474",4,7,0.204251179802639,1,474
"476",1,0,2.33011484366751,1,476
"477",4,4,1.46930258908545,2,477
"478",1,0,2.68764263982747,2,478
"479",2,5,1.19025140808699,0,479
"480",2,4,1.38370781848743,0,480
"481",2,8,3.8231137618979,2,481
"483",4,2,3.90678494710143,0,483
"484",5,0,0.308386803013722,0,484
"485",3,3,3.61192643216914,2,485
"486",6,9,1.4527030154978,2,486
"487",4,5,3.19868802009458,0,487
"488",3,4,0.899653285994545,2,488
"489",3,3,1.67344861403738,2,489
"490",2,3,1.35374924242268,1,490
"491",4,0,0.572666346747587,1,491
"492",1,0,1.02448364483392,0,492
"495",2,0,5.09720208134794,2,495
"496",3,4,0.0156505589397645,0,496
"498",1,0,0.850707200101831,1,498
"499",2,3,2.66804101183456,2,499
"500",2,2,1.86302398235011,1,500
"501",3,1,4.11524994113157,0,501
"503",5,2,3.11438197014641,2,503
"505",3,1,0.399187615400079,0,505
"506",1,0,1.18647658714807,2,506
"507",2,1,1.62623002921331,1,507
"509",1,0,1.10264344608075,0,509
"511",3,4,0.489192110201403,6,511
"517",2,3,4.54617916876544,1,517
"518",1,0,0.68493564217113,1,518
"519",5,1,5.1011500092662,0,519
"520",6,2,2.70768277781405,3,520
"521",3,0,1.76397339310053,0,521
"522",2,0,3.20889020578639,0,522
"523",3,4,0.0638135909904479,1,523
"524",2,0,1.45057931890171,1,524
"526",4,7,1.13965013609424,2,526
"527",5,7,0.424014543913916,1,527
"528",1,3,2.33823458828426,1,528
"529",1,1,1.84970996963261,4,529
"531",1,1,0.409134376385177,1,531
"532",3,3,4.24194004359599,2,532
"533",3,0,2.84795508300771,1,533
"534",2,2,2.6251131520258,0,534
"535",2,1,1.33443773050721,1,535
"536",5,3,0.782421588479995,2,536
"537",1,2,0.0666620049853134,2,537
"538",2,1,0.840283899152905,2,538
"539",2,8,1.79694780399441,0,539
"540",4,6,0.450090298212381,0,540
"541",3,3,1.49950749127368,3,541
"542",3,0,0.538800996271444,3,542
"544",1,0,1.88954631635158,1,544
"545",3,1,2.07306803025365,1,545
"547",1,2,1.69574385151544,1,547
"548",1,0,3.59736494317474,2,548
"549",2,0,4.21117604843656,0,549
"550",4,1,0.385476332326103,0,550
"551",2,0,0.353574280456613,1,551
"553",3,1,0.773603684446785,4,553
"555",3,2,3.40371875708074,0,555
"556",1,0,0.207829385289602,1,556
"557",2,3,0.732822999503476,2,557
"558",3,2,0.630422105005061,0,558
"559",1,1,5.56638433521765,3,559
"561",2,2,1.34539402583351,2,561
"562",2,0,0.213347302714322,4,562
"563",2,3,0.101233066829559,1,563
"565",4,0,1.98821353417949,0,565
"566",3,1,0.429143170741471,1,566
"568",1,0,1.39456667912214,0,568
"569",2,2,0.71601393513314,1,569
"571",2,4,0.111316323226087,2,571
"572",4,1,12.4305689643978,0,572
"573",3,4,1.31963349449226,1,573
"574",2,4,3.99200145166348,0,574
"575",2,2,0.349526194110655,0,575
"576",3,4,1.42700223562303,0,576
"578",2,1,0.0196809232398704,0,578
"579",2,6,2.66631272337815,1,579
"580",3,1,0.539654369292085,1,580
"582",3,4,4.23408184701091,1,582
"583",4,2,4.33270365581057,0,583
"585",3,0,6.43229939139469,0,585
"586",3,4,0.275985418819853,0,586
"588",1,0,1.23820168759142,0,588
"589",2,0,9.45470539200842,1,589
"590",1,0,2.12105593627239,3,590
"591",3,5,2.37623475469644,2,591
"592",4,4,1.92579215575889,2,592
"593",4,3,0.12894694234671,1,593
"594",3,0,2.41873109353879,4,594
"596",3,0,0.82093408556577,1,596
"597",4,0,3.5444462574034,0,597
"598",5,2,1.13269979100336,2,598
"600",3,2,0.99958934365361,4,600
"603",3,2,0.940361144039264,1,603
"605",1,0,2.99980343144835,0,605
"607",1,0,0.881848182669788,0,607
"609",3,1,6.15491687552794,2,609
"610",4,8,0.408174831888335,0,610
"611",2,0,0.806794766381562,1,611
"612",5,2,0.681098804910423,1,612
"613",4,2,0.995994565531242,1,613
"614",1,1,1.80182652572414,2,614
"615",3,6,9.06161840931652,2,615
"616",10,20,0.697040553669531,1,616
"618",1,0,3.22852971011611,0,618
"619",3,0,3.75793028500083,1,619
"622",2,0,2.7684406340229,2,622
"623",2,1,1.25853622315828,1,623
"624",2,2,0.936600873659321,2,624
"625",3,3,2.68474316181424,0,625
"627",2,1,2.76489595302112,1,627
"628",5,11,1.25621099868435,1,628
"630",1,1,5.82266877741864,1,630
"631",1,2,0.0740166619975345,1,631
"633",2,1,2.63196654329509,0,633
"635",2,3,1.94406485794945,1,635
"636",5,11,1.52725953477468,0,636
"637",1,0,0.915870800952689,1,637
"638",4,4,1.55176313373123,0,638
"639",4,8,1.08497460431963,0,639
"641",4,5,0.965552319892856,0,641
"643",2,2,0.801186415282163,1,643
"644",1,4,0.660108223593743,1,644
"646",1,4,0.549539014610711,1,646
"647",2,2,6.22715656688906,2,647
"648",1,1,0.367331821183588,0,648
"649",1,2,0.0746634244423822,1,649
"650",4,6,4.10185602069938,3,650
"652",3,6,0.698815646869944,1,652
"653",1,0,0.754670644134041,1,653
"654",3,5,0.939290724472324,2,654
"655",5,11,7.52442539027892,2,655
"656",1,0,1.31210862498959,1,656
"657",1,2,0.439194299936921,0,657
"659",1,1,1.12234568774602,1,659
"660",1,0,2.11130540059213,2,660
"661",3,2,4.17941331694227,0,661
"662",2,0,3.2684571806548,2,662
"663",4,1,0.605767113512256,0,663
"665",2,0,1.47779454206767,2,665
"666",5,10,0.816656739535657,1,666
"667",1,1,0.650749070984953,0,667
"668",1,1,0.594409570404775,1,668
"669",3,2,0.46413532437492,0,669
"670",2,3,6.40486533913396,1,670
"672",2,4,0.775987464552376,0,672
"673",3,0,0.836715002040229,1,673
"674",3,1,0.151221942345403,1,674
"675",4,2,2.47630426554776,0,675
"677",1,2,0.605529036232183,0,677
"679",2,0,1.53746960107969,0,679
"680",2,1,1.61924800431642,0,680
"681",1,1,0.411203261913197,1,681
"684",2,2,1.91090839675744,1,684
"686",6,10,2.6793021669385,1,686
"687",3,0,0.95667402818799,1,687
"688",3,2,1.78899543181424,1,688
"689",4,7,1.76374785760503,0,689
"690",8,9,3.8512951825725,12,690
"691",6,3,1.45330217331648,1,691
"692",3,4,1.82942636971524,1,692
"693",1,0,1.83703285024575,1,693
"694",2,2,2.4804159439731,2,694
"695",1,1,0.410166080317892,0,695
"696",2,4,1.39469998692221,0,696
"699",5,5,0.153887061291674,2,699
"700",1,0,0.737823038789871,0,700
"701",4,0,2.86234184413111,0,701
"702",2,0,0.530772200576832,0,702
"704",5,8,1.504652845872,2,704
"705",3,1,0.98484011860355,2,705
"706",2,2,0.69086570776999,0,706
"707",2,1,1.06874102263083,1,707
"709",3,2,2.17750809121665,0,709
"710",3,4,1.12381855920597,0,710
"712",1,1,0.227600337570633,3,712
"714",3,4,4.53448281656517,1,714
"715",3,2,1.02218807504126,0,715
"717",3,2,1.40621549312565,3,717
"719",1,3,0.077484455057061,0,719
"720",4,4,3.89089049151161,1,720
"722",3,0,2.56456577855849,1,722
"723",3,3,0.28689016851195,0,723
"724",2,0,0.603977198027932,1,724
"725",2,1,8.10815992651465,1,725
"726",2,2,0.659906697947129,0,726
"727",2,2,0.641700090772972,1,727
"729",3,2,11.4736591500062,1,729
"730",3,4,2.5182222733303,0,730
"731",1,2,1.94251359967241,0,731
"732",2,0,3.58182790044313,1,732
"734",2,0,2.10720503659344,2,734
"735",1,1,0.407031483211002,2,735
"736",1,1,5.32362320355547,1,736
"737",9,7,0.172271444577033,1,737
"738",2,0,2.43075953257617,5,738
"739",1,1,3.92957095293196,2,739
"741",4,2,4.72968021121677,0,741
"743",3,3,6.63889695260925,1,743
"744",3,4,0.0685360132304541,2,744
"747",2,3,3.26622996785708,0,747
"748",6,7,0.91642071921856,2,748
"749",3,2,0.879963526999151,1,749
"750",3,6,3.30348758101063,1,750
"751",3,7,0.666839481077411,1,751
"752",4,3,10.055158457894,0,752
"753",1,4,1.61275933074792,0,753
"754",5,4,3.83897417931757,1,754
"755",3,2,3.83061245806224,2,755
"759",1,1,9.95091979897397,1,759
"760",5,1,2.03219175105145,1,760
"761",3,2,1.02715947019141,1,761
"763",1,0,2.11417917103889,1,763
"764",2,1,1.41478058695793,1,764
"765",1,1,6.36681276635627,2,765
"766",4,3,1.83118439612613,1,766
"767",1,1,0.0274684437827775,1,767
"769",1,1,0.185769577723011,2,769
"770",5,5,0.825395521022134,4,770
"771",1,0,6.55535366323021,0,771
"773",3,6,1.3069028505405,1,773
"774",1,0,2.12223611948612,0,774
"775",3,6,1.14085976220667,0,775
"776",3,2,2.7305648737084,0,776
"777",1,0,2.18932442740823,1,777
"778",5,3,3.66678682120163,1,778
"779",1,1,2.4918255230397,0,779
"780",3,4,1.94738055538567,0,780
"781",4,1,0.0349409300433372,0,781
"782",1,2,3.90847876204986,3,782
"783",3,2,6.72408958178888,1,783
"784",3,0,1.36463984775663,3,784
"785",2,2,1.6935965974314,0,785
"789",2,1,0.671643900234281,1,789
"790",1,0,6.73591969050307,1,790
"792",2,1,0.773237854242325,0,792
"793",4,0,1.65852793081851,1,793
"794",1,1,2.20574149756567,0,794
"795",6,1,4.1022995242019,2,795
"798",3,0,4.30579190235896,0,798
"801",3,1,7.827525845222,1,801
"803",1,0,1.38331341009638,1,803
"805",1,3,2.7705085085335,0,805
"806",4,2,2.3214501192675,3,806
"807",2,3,4.31393349605417,1,807
"808",1,1,0.653585986868477,0,808
"811",4,5,5.16290845455088,0,811
"812",1,3,0.0495296765542773,2,812
"815",1,3,0.560727435592059,1,815
"816",1,2,2.16913071087199,1,816
"818",2,5,1.35184145095339,1,818
"819",1,0,0.573351834654358,1,819
"820",4,1,3.36372369985103,0,820
"822",3,1,0.0686440325523829,1,822
"823",1,0,1.81505663571955,1,823
"824",3,1,6.70147154443811,1,824
"826",1,1,2.48611290207177,1,826
"828",3,1,0.684164990791683,1,828
"829",4,6,3.35032698807245,2,829
"830",2,1,0.678835583405817,2,830
"831",2,5,0.930573145045932,1,831
"833",1,0,0.897473906189942,3,833
"834",3,8,0.349703111238421,0,834
"835",4,2,0.822791300858969,0,835
"836",3,2,0.574806902960721,0,836
"838",3,5,2.76971835625619,0,838
"839",1,1,3.68358488308575,1,839
"840",1,3,3.38363663364362,2,840
"841",2,3,4.65883309613663,3,841
"842",1,2,1.43589923037965,0,842
"843",3,6,1.71242676981369,3,843
"845",2,2,0.877786231622034,0,845
"846",3,1,1.250745795445,2,846
"847",3,7,1.99085670434414,0,847
"848",2,2,0.186449489704042,2,848
"849",2,5,5.91605639540547,1,849
"851",2,0,0.490848414864271,0,851
"852",2,1,3.03509800793186,1,852
"853",1,0,2.123568037008,0,853
"855",2,0,4.23604325722876,1,855
"858",2,3,6.89527444338566,0,858
"859",1,0,1.06430514587731,0,859
"860",1,0,0.0306675257359389,0,860
"862",2,1,0.645288969917524,1,862
"864",8,3,4.5342121711864,14,864
"865",1,4,1.21029693515739,1,865
"866",2,3,3.23749676631581,1,866
"867",1,0,1.44721175188926,2,867
"869",5,3,4.94250717667457,1,869
"870",2,0,1.29447098851497,1,870
"871",4,8,1.28009610660374,1,871
"873",2,3,3.45732475416822,3,873
"874",2,3,3.19062586484114,2,874
"875",5,11,2.36494632878538,0,875
"876",2,1,0.792726137750847,1,876
"877",6,7,1.11698143542263,1,877
"879",1,1,7.32269367347149,4,879
"880",3,6,1.10688671005061,0,880
"881",4,3,5.62761465086977,1,881
"882",3,13,2.25188570245179,0,882
"884",2,6,1.34367302770145,4,884
"885",2,2,0.694128125271899,0,885
"886",3,2,3.86627688482516,3,886
"888",3,9,1.77807839209959,1,888
"889",2,3,0.00604066565403892,1,889
"890",1,4,0.346412777573243,2,890
"891",3,2,1.31198189417339,0,891
"892",1,0,2.35713079087454,0,892
"893",2,3,3.22635344151319,1,893
"895",1,0,2.96717758116374,0,895
"896",3,5,1.54627849906683,17,896
"897",3,2,1.32478394582324,0,897
"898",3,2,1.50824014833407,0,898
"899",6,7,0.152801874746073,0,899
"900",3,0,0.0434340886401761,0,900
"901",1,0,1.75691666313877,2,901
"904",4,5,0.906844070847178,2,904
"905",4,2,0.620687847169333,0,905
"906",1,1,2.55752035540068,0,906
"907",1,0,0.734402399738773,1,907
"908",2,5,2.61500534378034,2,908
"909",5,3,0.862388808429428,2,909
"910",2,0,3.17588114132557,3,910
"911",2,0,1.19624745464109,2,911
"912",1,1,2.3273873662231,2,912
"914",1,2,4.9720399464312,0,914
"916",1,1,0.160394420479434,1,916
"917",1,0,5.75129983089771,1,917
"918",3,2,1.45700518748952,0,918
"919",3,4,7.95518407104235,3,919
"920",2,2,0.500330686114382,0,920
"921",1,0,1.23148417096217,2,921
"922",2,2,1.49379749025919,1,922
"927",5,5,1.95790697748966,2,927
"928",2,3,1.2874847634331,0,928
"929",2,4,0.879095974733286,0,929
"930",3,1,6.53262930871655,1,930
"931",6,5,5.55917215833908,1,931
"932",2,3,1.25928176639904,1,932
"933",4,3,5.61417381008997,1,933
"935",2,2,2.41727235555911,2,935
"936",3,2,0.733423209562898,0,936
"938",7,4,0.112589750352088,2,938
"939",1,1,1.70181437824012,0,939
"940",2,1,0.211604206298381,0,940
"941",5,4,0.821892633018169,1,941
"947",1,2,1.25423027569032,2,947
"948",3,1,0.671122571147335,0,948
"950",7,10,0.428332643616095,2,950
"952",6,6,4.56368102436551,0,952
"953",1,4,0.337949385022155,1,953
"954",4,7,3.53897108771064,1,954
"955",6,0,0.228092188862237,0,955
"956",2,0,1.63582395129348,2,956
"957",2,5,1.16130327894208,1,957
"958",1,0,0.915082610461273,4,958
"960",1,1,0.574438805317449,1,960
"961",1,0,1.69925567994823,3,961
"962",3,4,4.23257355134926,0,962
"963",1,2,0.141473729001019,1,963
"965",1,0,4.01940396206929,1,965
"966",1,4,1.61086997696501,2,966
"967",1,0,5.83945333739918,0,967
"968",4,8,2.14453361336144,3,968
"970",2,1,11.2883067447057,2,970
"971",1,3,1.31315886251699,1,971
"974",2,3,0.836700148553702,0,974
"976",5,3,2.90810536732897,12,976
"977",7,10,0.755646354591734,1,977
"978",4,4,0.846006984612819,0,978
"979",1,0,2.80139048078911,1,979
"980",2,2,3.89990770368901,2,980
"981",1,1,0.0573887467122497,0,981
"982",3,1,5.62204903875867,2,982
"984",5,4,1.17916189990657,1,984
"985",7,9,1.48303151689684,0,985
"986",3,7,5.26509259811273,3,986
"987",2,6,9.01433399795737,0,987
"988",3,3,1.75440107201388,2,988
"989",3,2,2.54143828765391,0,989
"992",3,6,1.71404198269799,2,992
"993",3,2,5.22974166800313,1,993
"995",1,1,0.0576511514644338,0,995
"996",5,4,0.210089293490368,3,996
"997",1,1,0.0138585847939752,1,997
"998",1,0,4.8556203227462,1,998
"999",1,1,1.72225498119704,0,999
"1000",3,5,1.14667126963682,0,1000
"1001",2,2,4.77395740834592,0,1001
"1002",2,1,0.419440393458018,0,1002
"1003",3,3,2.2453063225654,0,1003
"1004",7,5,0.435431970295178,1,1004
"1005",4,4,0.485526689887047,2,1005
"1006",3,5,1.2155944785877,0,1006
"1007",2,2,2.695666884259,2,1007
"1008",1,1,2.50705374033683,3,1008
"1010",2,2,0.459340793688644,1,1010
"1011",3,1,1.55011187366538,0,1011
"1012",2,4,3.01848826541222,0,1012
"1013",1,3,4.02139241539282,0,1013
"1015",2,1,1.45144034644664,0,1015
