"","number_visit","number_posts","time_spend","new_friend","userid"
"311",1,0,0.0929642052765455,0,311
"312",4,4,2.62481060992085,2,312
"313",2,0,1.38011670524352,1,313
"315",2,0,0.566793497309392,1,315
"316",1,1,3.29660071496717,0,316
"317",3,6,5.87295091891086,0,317
"319",3,1,0.167880482210476,2,319
"322",1,0,0.945714020194151,1,322
"323",3,2,1.97024212562811,1,323
"324",1,0,1.36678732091976,3,324
"325",5,1,1.66474961684485,2,325
"327",1,3,2.46794613419453,0,327
"328",2,0,0.588609448323073,0,328
"333",6,5,1.12676626866561,1,333
"335",2,3,5.98697368392913,3,335
"336",2,3,0.166978035519465,0,336
"338",3,0,1.01589465717023,1,338
"339",2,1,12.9300540979095,2,339
"340",5,8,0.215770195492289,0,340
"341",2,0,6.23039871077392,3,341
"342",3,3,2.63036140894611,0,342
"344",4,3,1.10414355123864,1,344
"346",6,12,5.09114340192079,0,346
"348",3,3,4.59391437450749,0,348
"349",1,1,1.59704855845529,1,349
"351",2,1,4.50277307368429,0,351
"352",1,0,2.88869946513888,1,352
"354",2,0,0.635514702093978,0,354
"355",5,2,0.80300568530385,3,355
"356",5,4,6.37684448172044,0,356
"358",2,1,1.54458874081438,1,358
"359",3,2,1.1338073677846,1,359
"361",2,2,2.0993626680154,1,361
"362",3,2,3.91209131926749,1,362
"366",1,1,3.67754961995005,1,366
"367",5,3,0.449201558170106,0,367
"369",2,2,3.6121590081848,1,369
"370",3,3,0.357873184975509,0,370
"372",2,2,0.445352176642217,0,372
"373",2,0,0.0470171531736753,3,373
"374",1,0,5.19844005199757,1,374
"375",3,3,2.82620558780345,2,375
"376",3,3,0.896837646232902,0,376
"377",1,1,1.05443859115386,2,377
"378",1,0,2.1580110222918,0,378
"379",3,2,1.98029669592524,2,379
"380",5,9,3.18498017363358,1,380
"382",2,2,0.862246492794045,2,382
"383",3,0,0.643021121719023,2,383
"384",6,11,3.64980096975463,1,384
"385",6,5,0.301637296988206,0,385
"386",1,1,1.09425476100874,3,386
"388",3,1,0.141335689056088,1,388
"390",1,1,1.17742763873975,2,390
"392",3,1,3.95378720176934,1,392
"394",1,0,1.61209677040386,1,394
"396",2,5,1.39112980833367,0,396
"397",3,0,5.97199921792308,0,397
"398",2,0,0.878110582883968,1,398
"401",2,0,0.0755562713188666,3,401
"403",1,0,4.35046603109654,0,403
"404",3,1,4.08255180993701,0,404
"405",4,2,4.04001888470823,0,405
"408",2,3,1.04067408470749,3,408
"409",2,1,0.798682709408217,0,409
"410",5,3,1.54592919627096,0,410
"411",1,3,0.751407199836039,1,411
"412",1,0,1.90500194693209,3,412
"413",2,0,1.44083699795621,0,413
"414",1,1,2.17862900008325,0,414
"415",1,0,1.33658887631653,0,415
"416",3,6,1.53664683797218,0,416
"417",4,3,1.35518586104304,0,417
"418",5,4,2.85929625969601,0,418
"419",1,0,2.82484143665519,0,419
"421",2,0,0.786359576138974,0,421
"422",3,3,0.622004351373446,1,422
"423",5,14,1.70718456979418,0,423
"424",2,3,0.152216962172531,0,424
"426",2,8,0.749633758762211,2,426
"427",1,1,1.54768922994157,3,427
"428",6,4,0.110381624238058,1,428
"429",1,0,0.563246057549329,0,429
"430",1,0,3.40850260067078,3,430
"432",8,2,2.50487068354046,2,432
"433",1,0,6.5470796027995,0,433
"435",4,3,0.69125506968894,1,435
"436",4,4,2.59926822766166,0,436
"438",3,4,5.37008855717336,1,438
"441",3,6,6.38267740749825,1,441
"446",2,3,2.08542177635485,3,446
"451",1,2,1.84562379813889,0,451
"453",2,6,3.35370810719799,0,453
"454",2,1,2.85885674114745,2,454
"455",2,2,1.68559951314487,3,455
"456",6,5,2.79478058225503,0,456
"457",6,3,2.0148423315869,1,457
"459",2,1,1.80540399098481,0,459
"460",2,0,0.715453003646104,1,460
"461",2,2,0.349653698505093,0,461
"462",1,3,1.06623904608628,2,462
"464",11,11,4.75229580449549,19,464
"465",6,2,0.261635051197321,0,465
"467",1,2,1.22876260554719,2,467
"468",3,4,0.333222940306499,2,468
"469",3,1,0.315721437042953,0,469
"470",3,1,0.798513928329551,0,470
"471",2,1,1.41410500239897,1,471
"472",3,1,0.125333386683916,1,472
"473",2,1,2.40068571355264,2,473
"474",3,0,0.791485913473352,1,474
"475",1,0,2.60549395664902,1,475
"477",1,1,3.84684941122136,0,477
"479",1,4,1.04553994527144,1,479
"480",3,2,1.44906203482625,2,480
"482",3,3,2.52264406764198,3,482
"484",4,3,2.03905788809875,0,484
"485",4,3,2.02783607888785,2,485
"486",2,3,5.82420976785418,0,486
"487",2,2,0.557169987866867,0,487
"489",2,2,3.87863871392591,0,489
"490",2,2,4.6200603565608,2,490
"491",4,2,4.58506416579303,0,491
"493",3,6,0.703925336524844,0,493
"494",2,2,3.36974331498318,0,494
"495",2,1,3.10326210842456,2,495
"496",3,7,0.483060479108729,1,496
"498",1,0,4.27888237057041,0,498
"499",4,6,5.61443144901349,0,499
"500",2,0,2.02001061839288,0,500
"502",1,0,0.485900614456667,1,502
"503",1,0,0.167131909253922,0,503
"504",2,3,1.61920304752273,1,504
"505",7,1,5.09596288001459,0,505
"509",3,3,0.431282049890119,0,509
"510",5,6,0.0714129728166137,0,510
"511",3,0,2.98482797421885,1,511
"513",4,5,4.01451205711389,2,513
"515",4,1,3.09998321659054,1,515
"517",2,1,3.16460511809828,0,517
"518",3,2,2.67382040399647,0,518
"520",1,2,0.732735647598058,2,520
"521",2,1,3.1929962443488,3,521
"522",3,8,0.176079451939316,0,522
"524",3,1,0.361216710929435,0,524
"525",2,5,6.32396447137529,1,525
"527",3,2,4.5759271343736,1,527
"528",2,1,1.3977286151072,0,528
"529",1,0,2.0632410605269,3,529
"530",1,2,6.35064311664352,2,530
"531",1,0,0.53263814944973,0,531
"532",5,6,0.17112883979334,2,532
"535",2,4,0.232151545231617,0,535
"536",6,5,0.13927773925254,1,536
"541",5,14,5.32770253426977,0,541
"543",3,1,3.1214051689672,0,543
"544",4,3,3.5481510022401,0,544
"545",2,3,2.4773013056663,3,545
"546",4,3,1.26297639919236,0,546
"547",1,1,0.349368111738911,0,547
"548",2,2,0.606747454265108,0,548
"549",1,0,2.00707502242976,3,549
"550",6,21,1.28888185931878,1,550
"551",2,0,2.33809488364303,2,551
"553",2,2,1.4412018827508,0,553
"554",4,0,0.982899634675546,0,554
"555",1,2,9.49932875195437,1,555
"557",2,0,6.10300023689633,0,557
"558",3,1,9.23809950372993,2,558
"559",1,2,3.3141847276826,3,559
"560",3,1,2.43159487672714,2,560
"561",1,1,3.23113428810246,0,561
"562",3,5,1.23384767018757,0,562
"564",3,1,2.24013600621482,3,564
"565",1,3,3.34077742858141,3,565
"566",3,1,3.82926178772975,3,566
"569",1,0,1.79271344062242,0,569
"570",2,1,2.8616004890942,0,570
"571",6,7,7.98531862413128,0,571
"572",1,2,0.354456610013686,1,572
"573",2,3,4.41035945298859,3,573
"574",1,0,0.582658978278833,2,574
"576",2,2,2.25572468923373,2,576
"577",1,2,0.359097176102731,1,577
"578",3,3,0.787962585439401,1,578
"581",2,1,1.39406390093407,1,581
"584",6,3,1.6088573889634,1,584
"585",7,7,3.45600726511457,0,585
"586",2,2,1.23414600227029,2,586
"587",1,0,0.605620785978374,0,587
"589",5,5,0.26114576013244,1,589
"591",1,1,2.97761235433315,0,591
"592",4,12,3.61698339861485,7,592
"594",1,1,0.242629838871379,0,594
"595",2,0,1.12573776406757,1,595
"596",2,1,0.999733515730697,0,596
"598",7,11,0.34716118296439,1,598
"600",4,8,5.98971333668528,1,600
"602",3,2,5.34534481346983,1,602
"603",3,2,3.86964369920126,1,603
"604",2,6,6.64837288530993,0,604
"605",3,2,1.07479471431103,3,605
"606",4,0,2.92615263922828,1,606
"607",4,0,1.26974098226231,1,607
"609",4,1,0.086590847667013,2,609
"611",2,0,1.07207899217505,2,611
"612",2,1,1.62576151211156,3,612
"614",3,1,0.890032386623701,0,614
"616",4,7,0.73208718433868,2,616
"617",2,6,2.54966226870676,1,617
"620",2,3,9.76989027524469,0,620
"623",5,4,0.267216518736465,1,623
"626",1,1,5.54562841408867,1,626
"627",3,6,2.62744328175108,2,627
"628",3,3,1.09468203372239,2,628
"629",3,2,2.42023594975888,1,629
"631",2,7,0.457041088314532,0,631
"632",1,1,1.65545044311831,1,632
"633",2,1,0.268565883651314,2,633
"634",2,1,4.79572735568929,3,634
"637",2,3,0.118367205483082,1,637
"638",2,2,6.25109323871172,0,638
"639",1,0,0.286267189405902,1,639
"642",4,0,4.93722233776678,0,642
"643",1,0,1.47320785610513,0,643
"644",3,2,1.91246732177983,2,644
"645",4,3,3.24467823663496,0,645
"647",5,4,0.714590855808851,0,647
"648",6,8,0.329839008399256,0,648
"649",5,4,3.12753658072921,1,649
"650",2,1,2.92754674013939,1,650
"651",7,7,4.68185535645909,0,651
"652",2,4,0.529886504443668,1,652
"655",3,1,1.03141307858772,0,655
"657",3,0,0.854403188310939,1,657
"658",5,3,2.80423355888985,4,658
"659",1,0,2.19730965648103,0,659
"660",2,2,1.02866176525062,2,660
"661",1,1,4.54005524197918,0,661
"662",4,1,1.30661925694061,2,662
"665",6,4,0.0843881265963777,1,665
"666",2,4,1.0663187246431,2,666
"667",1,1,4.86683450248708,0,667
"669",3,1,0.697012844996158,2,669
"671",3,9,0.197411714587279,1,671
"675",3,0,1.49297943974187,1,675
"676",2,0,0.717140897022957,0,676
"679",2,1,2.81657635689654,0,679
"680",3,4,4.07796316338722,2,680
"681",2,2,4.6508479764197,0,681
"682",4,5,0.108984806513564,1,682
"683",3,0,3.08668153897503,0,683
"684",2,2,2.01943755881094,2,684
"685",3,6,5.83811892697564,1,685
"688",1,1,3.12810763292636,1,688
"689",2,2,2.46232025004661,1,689
"690",4,5,7.28438597470056,10,690
"691",5,1,0.0294429212808609,1,691
"692",4,3,1.22712807320058,1,692
"693",5,12,0.735500118464102,0,693
"695",3,1,8.75795359974072,3,695
"696",4,3,0.367555265351257,1,696
"697",5,10,3.74797235140026,0,697
"698",2,0,1.95572332858733,3,698
"699",3,2,11.7544483818507,0,699
"701",3,0,2.894394680766,0,701
"702",3,9,1.46484319785417,0,702
"703",1,0,0.183358010154208,1,703
"704",1,0,1.66642795927318,1,704
"705",4,3,1.00743100955534,0,705
"707",1,3,8.67354132054808,3,707
"709",5,2,0.0288183781334517,2,709
"710",3,0,0.473035208788661,1,710
"712",4,1,1.72889608127762,1,712
"713",1,0,9.26330575412032,5,713
"714",2,2,8.00318803862623,2,714
"717",4,5,0.229864813680036,1,717
"718",3,8,3.27544837848934,0,718
"720",3,2,0.420820292284193,3,720
"723",2,0,8.456062456497,0,723
"724",2,1,4.84017820221638,1,724
"725",2,2,7.04939255825165,1,725
"727",2,2,1.06162574764449,3,727
"729",6,13,3.18877286099731,1,729
"730",6,1,4.88651478568417,2,730
"731",2,1,4.88344990448274,0,731
"732",4,1,3.6757368920771,2,732
"734",8,8,2.11042805636865,0,734
"735",2,0,3.38628301102984,1,735
"737",2,4,2.1835977565097,1,737
"738",1,0,0.515283844192167,4,738
"739",2,5,2.86791935634333,1,739
"740",1,3,9.10896389778684,0,740
"741",6,2,0.176877262179002,4,741
"742",1,2,1.43645731974361,2,742
"743",10,7,6.41447210275227,0,743
"745",3,1,1.75557642176953,0,745
"746",4,6,0.910274487007719,4,746
"747",3,8,0.420636538708219,0,747
"748",2,0,3.9187417526569,2,748
"749",2,1,0.574962811093415,0,749
"750",3,8,0.625454701322209,1,750
"752",3,4,8.37369154720548,0,752
"753",1,1,2.39626165278388,3,753
"754",4,2,0.573005574112627,2,754
"757",2,5,0.72923800168469,2,757
"758",5,6,4.77958260476213,1,758
"759",1,0,5.22820847642404,0,759
"760",4,0,0.493940189480782,2,760
"762",2,3,2.69743120793898,1,762
"763",3,2,2.60245098286649,0,763
"764",4,3,4.82520826404341,0,764
"766",2,0,3.80378673954577,0,766
"768",3,2,0.0588639798292634,1,768
"769",8,11,0.775094862067563,0,769
"770",5,7,8.01954931209616,4,770
"771",1,0,0.412841428860268,0,771
"773",1,1,3.83964851432904,2,773
"774",3,6,1.21474986629274,0,774
"775",2,3,1.64617457985878,1,775
"776",3,4,1.08768607012833,0,776
"779",2,0,1.5980129460603,1,779
"780",3,6,0.242973560529818,1,780
"781",2,3,4.48235046298907,0,781
"783",4,4,0.835616089200651,0,783
"784",1,0,0.541864156384787,0,784
"785",2,2,3.69640089889345,1,785
"787",1,2,0.426046255509009,0,787
"788",4,4,1.84695590784347,1,788
"789",1,3,0.328012968141986,2,789
"790",1,0,2.2801044827346,0,790
"791",1,3,2.90122056694178,1,791
"794",1,0,3.37381255762805,1,794
"797",2,3,3.02439176323922,2,797
"798",3,1,3.80145843479215,1,798
"799",1,3,0.554374224420161,0,799
"800",6,9,5.69790986448243,0,800
"802",4,1,5.79483899435376,2,802
"803",4,3,1.08572300009123,0,803
"804",5,5,8.44667128838244,0,804
"805",2,1,2.14366628018625,1,805
"808",3,0,1.8525657862096,1,808
"810",1,0,3.68497085377899,1,810
"811",1,0,6.25943332636841,2,811
"813",1,0,0.39723088443599,1,813
"814",2,0,3.77274916239943,2,814
"816",4,2,0.252582854346587,0,816
"818",3,1,5.10283427541139,0,818
"823",1,0,1.26535259214502,2,823
"824",1,2,0.965408841148019,0,824
"826",1,0,4.42662457896372,3,826
"827",1,1,3.24496422557763,0,827
"828",1,0,0.906123913072385,1,828
"832",1,3,4.11270585192434,1,832
"834",3,4,3.42216994891268,0,834
"835",3,0,0.640674574427237,2,835
"836",3,1,5.03285798286217,1,836
"837",2,3,0.298891818700183,2,837
"838",1,4,0.357772191588798,0,838
"839",1,1,3.27427860794987,1,839
"841",2,2,1.1370060098688,1,841
"842",2,0,0.520344007797066,0,842
"844",1,1,1.94754506410339,3,844
"846",2,2,0.0478827324017738,0,846
"847",3,0,0.588891022151611,2,847
"849",4,1,2.41070186156135,0,849
"850",3,6,0.591192020654678,1,850
"852",4,2,0.80050177367076,1,852
"853",1,0,0.327835809952569,1,853
"854",1,2,4.49028936818848,1,854
"856",1,2,5.4992985883006,1,856
"857",3,4,3.92261725177213,1,857
"858",2,3,0.412486268911793,0,858
"859",4,3,1.44814184786843,1,859
"860",6,3,0.56974184749449,1,860
"862",1,0,1.09454524133574,1,862
"863",1,0,1.63683071111796,1,863
"864",6,4,3.74792674861689,15,864
"865",2,0,2.86026256321268,3,865
"866",3,3,6.19711514999834,2,866
"867",4,4,0.432621654479565,2,867
"869",4,13,2.14309577289981,1,869
"870",2,1,3.74575899067966,1,870
"871",3,2,0.736497781053186,1,871
"873",4,6,0.0913632192349962,2,873
"876",1,0,1.1526915503017,2,876
"877",1,0,0.16144451086313,2,877
"878",4,1,0.101182156929471,1,878
"879",4,4,0.0880107920592831,2,879
"881",3,2,2.93372230297996,1,881
"882",1,0,1.76392098174834,1,882
"884",5,0,1.37160259694562,0,884
"886",2,1,0.620830050233422,2,886
"888",1,3,0.847456320304855,0,888
"889",4,4,0.76275803036441,1,889
"890",3,5,1.49596672493861,1,890
"891",2,3,6.17615918222632,1,891
"893",2,0,1.62145995634401,1,893
"894",4,5,2.58169629630145,1,894
"895",3,2,3.2934714614175,1,895
"896",7,3,1.5774408207062,12,896
"897",3,10,3.90754491409801,0,897
"898",1,0,0.162225540317595,1,898
"899",2,1,0.853662916200724,0,899
"900",1,1,2.51888394332257,0,900
"901",2,6,0.637047525150813,3,901
"902",2,5,0.669002236348802,0,902
"904",1,4,7.73982503373825,1,904
"905",3,2,1.54895075997456,1,905
"907",1,3,1.09454449839782,1,907
"909",2,4,2.08865124392457,1,909
"910",2,1,0.433436793690221,0,910
"911",2,1,0.1999500396906,0,911
"912",1,0,1.39166577458782,0,912
"913",2,2,1.59148683721846,0,913
"915",1,0,0.807818834171739,1,915
"916",5,2,0.233982159637325,0,916
"917",1,2,1.36411556412649,1,917
"918",2,3,1.15301996757391,2,918
"920",2,2,1.97489955872729,1,920
"921",1,0,2.73511135729329,0,921
"922",3,3,2.75019765682497,1,922
"923",5,2,1.64965828012976,1,923
"924",1,0,2.05182379700161,2,924
"926",3,3,2.74680159209669,0,926
"927",3,2,0.685367335336215,1,927
"928",2,3,2.85504068509403,4,928
"929",2,4,0.0728763588495991,2,929
"930",6,3,0.645291391822192,1,930
"931",11,7,7.87235184025773,0,931
"932",4,3,2.86845253599837,3,932
"933",2,7,0.0988127418728762,0,933
"934",4,3,3.11249920486737,0,934
"937",2,3,5.82069035901182,3,937
"938",7,9,0.174387982623144,2,938
"939",3,2,0.271579688639346,0,939
"940",2,4,0.888262764516373,1,940
"941",4,10,0.059939244892043,1,941
"943",3,3,1.70788025947082,0,943
"944",1,2,4.33815521282706,2,944
"945",3,0,1.13685672049392,0,945
"947",1,0,1.27360543219446,0,947
"948",8,4,0.905836619127511,2,948
"949",1,0,5.54733914852661,0,949
"950",1,0,1.39024252101079,2,950
"951",4,0,6.73641136730074,0,951
"952",1,1,2.83380902091925,0,952
"953",4,6,1.10614453583543,1,953
"954",1,0,3.56932901804478,1,954
"955",4,0,3.35718938802739,1,955
"959",3,5,2.55671125505775,1,959
"960",1,2,2.36934412736959,1,960
"962",2,0,9.70683674829622,0,962
"963",3,4,1.98057693418758,0,963
"964",1,1,0.0831325596871154,1,964
"968",4,2,1.55879628372269,1,968
"969",2,4,4.12096220597166,0,969
"970",2,0,2.25782548119289,0,970
"972",1,1,1.49049192444923,0,972
"973",3,0,4.00494685426928,0,973
"975",1,4,0.38926831585345,2,975
"976",8,6,2.11277608773517,20,976
"978",3,3,1.52243944478816,2,978
"979",2,1,0.581810989664861,0,979
"982",1,0,0.93880957088003,2,982
"983",1,0,2.1739802168701,0,983
"984",2,0,4.6124650242984,1,984
"986",2,2,3.65661224782501,2,986
"987",4,11,1.53288563294484,0,987
"988",4,3,0.0547139302786721,0,988
"992",4,4,4.14731321632933,0,992
"993",2,0,2.61230143585631,2,993
"994",1,4,0.546530678125166,2,994
"995",2,3,3.44730355710309,0,995
"997",4,2,1.03375731754443,1,997
"999",1,0,0.761204618611188,3,999
"1000",3,0,4.18462531186303,0,1000
"1001",2,5,0.0173659578087323,0,1001
"1002",4,1,0.873352071299603,0,1002
"1003",1,3,0.582722886535856,4,1003
"1004",1,0,0.08374555239784,1,1004
"1005",4,4,5.29819844760001,1,1005
"1006",2,2,1.72305351140115,1,1006
"1008",4,1,2.85934120706578,0,1008
"1010",1,0,4.72698960263046,1,1010
"1011",1,0,0.394594355206102,0,1011
"1012",5,4,1.43190152276339,1,1012
"1014",1,0,2.51442442978876,5,1014
"1015",8,3,4.69584516434256,0,1015
"1016",2,1,1.39045465322379,2,1016
"1017",3,1,3.42165016165864,0,1017
"1018",1,0,0.788596258731912,0,1018
"1020",1,1,0.359581973856917,0,1020
"1021",1,2,3.04891535431796,1,1021
"1022",1,2,0.785875074864764,2,1022
"1023",1,0,2.59227777375984,1,1023
"1028",1,0,0.0241870031186881,0,1028
"1029",1,0,1.36069546210482,0,1029
"1030",3,2,0.861083492989003,1,1030
"1031",2,3,0.265090282847394,0,1031
"1032",2,3,1.32959494818664,0,1032
"1033",5,7,0.722847428791898,0,1033
"1035",2,5,2.84879801586598,3,1035
"1036",3,7,1.4650028903376,1,1036
"1037",3,8,0.873135934518062,2,1037
"1038",2,0,1.29501841215589,0,1038
"1039",3,0,0.833366746267322,3,1039
"1040",1,0,0.757444975984952,0,1040
"1041",3,1,0.66716224474758,1,1041
"1042",2,2,0.0280284231438644,0,1042
"1044",3,3,1.93434649852911,0,1044
"1045",4,3,6.3585731267283,0,1045
"1048",1,1,1.65604174052978,0,1048
