"","number_visit","number_posts","time_spend","new_friend","userid"
"228",7,4,1.8091367217951,0,228
"230",4,4,0.702533125789726,0,230
"232",1,0,3.85370233759161,0,232
"234",4,2,2.7872463552205,0,234
"235",2,0,1.22876109256757,0,235
"236",3,8,0.195280941851496,2,236
"237",7,19,0.178493117786507,1,237
"239",4,3,0.902062882906433,0,239
"240",2,0,1.9226472316278,0,240
"244",1,3,3.35714702882694,1,244
"247",4,3,3.8377039950629,0,247
"251",1,0,5.55908393406129,1,251
"254",1,0,1.41679342943569,2,254
"257",2,2,1.30860700650652,0,257
"260",1,1,0.822337957045862,2,260
"261",3,2,0.227308524247979,1,261
"262",1,1,0.676049240701205,0,262
"266",1,1,1.92683535040295,0,266
"268",1,1,0.210075561912226,2,268
"273",2,0,0.201369068426863,1,273
"274",4,6,1.70562753627844,2,274
"276",2,1,0.797062311585234,1,276
"278",3,3,6.65584132225495,2,278
"279",3,10,6.22664869546446,1,279
"282",1,3,0.021818889659667,1,282
"285",6,7,0.172496425834569,3,285
"286",2,1,0.278599288226714,2,286
"289",4,3,2.19377437834352,0,289
"291",2,1,2.91655811389835,1,291
"292",2,6,0.55072348216916,1,292
"296",1,1,2.75447170897902,1,296
"301",4,8,4.55777636803119,2,301
"302",2,1,1.38735983886871,3,302
"304",2,7,1.03964328448687,1,304
"310",1,0,1.08134676325348,0,310
"313",1,2,1.23315338103983,1,313
"315",5,8,1.34814939660323,2,315
"318",4,4,0.32036486615086,1,318
"320",2,6,0.256555329272934,0,320
"322",3,2,1.91556348886415,0,322
"325",3,1,1.3200496293992,1,325
"327",2,3,0.136478097667381,1,327
"328",5,5,2.07229624149237,3,328
"329",2,2,2.4306537820249,1,329
"330",4,3,0.521192869143552,1,330
"331",2,3,3.36649291797012,2,331
"332",4,8,0.177307548699632,2,332
"333",3,0,0.597241617643133,2,333
"337",2,0,2.40638514225594,0,337
"344",5,7,3.96495598069621,0,344
"346",5,9,2.01209140616607,2,346
"348",10,9,0.0552205916494131,0,348
"349",1,0,1.5495511927045,0,349
"352",3,4,0.245013366114687,0,352
"353",2,0,0.872623261220696,0,353
"354",3,3,0.707230583636512,3,354
"356",1,0,2.49051645294212,1,356
"357",3,2,0.226677720258976,1,357
"362",3,3,3.68106712889057,0,362
"370",5,5,5.83951073888706,2,370
"371",3,4,5.93038402803289,0,371
"373",1,0,0.995476786084723,0,373
"376",1,0,1.9691252874046,0,376
"377",5,5,6.10511296462258,0,377
"380",1,0,4.01579449801151,1,380
"385",3,4,3.00171948079675,1,385
"388",1,1,3.10220091752215,0,388
"390",2,0,0.117401715991221,0,390
"392",2,0,2.81767323656572,0,392
"394",1,1,0.0396162229741003,0,394
"395",8,7,0.0303256924507728,2,395
"397",2,2,6.03702744334457,0,397
"400",1,2,0.262136281582262,2,400
"403",2,3,2.36859511024176,1,403
"404",1,1,1.61216282542448,1,404
"408",2,2,2.53305885782381,3,408
"409",2,4,3.26549877296143,2,409
"410",3,9,2.34194398113281,0,410
"418",1,0,3.29699706784602,1,418
"420",4,4,0.307284710928798,1,420
"422",1,0,4.32794481194582,1,422
"424",4,0,2.63368495702956,1,424
"426",3,2,0.293396116820695,1,426
"428",4,7,0.408940382301807,1,428
"430",3,3,1.08852482083471,0,430
"434",3,3,0.783453317577911,1,434
"435",1,1,3.78832930748914,0,435
"437",1,2,2.74564069201401,1,437
"438",8,16,1.34767476029017,0,438
"439",2,1,0.215094352122581,0,439
"440",5,6,0.497077181218908,0,440
"442",4,3,1.53431067746465,0,442
"444",2,2,2.03248025278584,0,444
"445",2,1,0.949142298633509,0,445
"446",2,2,1.13445219290399,1,446
"449",1,3,2.80196452624135,0,449
"454",2,3,10.3282133061527,2,454
"455",1,1,5.95989282338004,0,455
"457",4,1,0.768809821151205,1,457
"461",2,1,0.95919508395195,0,461
"464",4,5,2.93889072258025,10,464
"467",8,9,1.63586899661493,2,467
"471",3,7,0.250272304190665,2,471
"472",1,2,1.17715447151109,0,472
"477",3,0,10.660047935527,0,477
"478",2,4,0.858506974521107,0,478
"488",2,1,1.72091763538936,0,488
"490",2,3,4.01247545766608,1,490
"491",3,2,0.564236450502474,0,491
"494",2,0,0.373669961096779,2,494
"498",4,6,0.704620860855688,2,498
"500",3,2,0.60325889108593,1,500
"507",1,0,3.10388512797466,1,507
"508",3,2,0.548815772916663,0,508
"509",1,2,2.01066217792334,0,509
"510",2,3,0.486617482010732,0,510
"511",4,7,1.31181682864008,2,511
"516",4,2,3.0841960338547,0,516
"518",3,3,0.441312147604231,0,518
"521",4,3,1.7627105608885,1,521
"524",2,2,1.88660981602733,2,524
"528",3,5,0.120914498673496,3,528
"530",1,1,0.448267498041302,2,530
"532",2,2,0.304122058030601,0,532
"533",4,3,0.171122327910993,0,533
"534",2,6,4.1465485889885,0,534
"538",2,2,0.646970094266263,3,538
"539",4,3,4.35410932950675,2,539
"541",3,0,2.35782684732479,3,541
"543",3,2,1.42188649768155,1,543
"544",3,9,1.82355826583353,0,544
"546",5,10,3.32027610934302,1,546
"547",2,1,2.03974684045874,1,547
"549",2,3,0.35317047054951,2,549
"551",1,2,2.26668752981535,1,551
"552",2,6,0.35697396719207,1,552
"553",2,4,2.6548977821494,0,553
"554",3,2,0.740751500495455,1,554
"555",4,0,0.338597763026529,1,555
"556",5,0,1.21303518935143,0,556
"558",3,2,3.72842094953676,0,558
"559",1,0,2.67038905450049,1,559
"560",4,2,3.68435341124418,1,560
"561",2,2,2.43561198347174,1,561
"562",2,1,3.48508225668328,1,562
"565",5,4,2.55967879667121,2,565
"566",4,5,4.4156441727344,0,566
"567",4,5,3.53121982324336,1,567
"571",6,9,6.45529904401299,0,571
"574",2,2,3.96217620200437,1,574
"575",2,1,1.05480610311751,1,575
"577",4,4,5.39060856098589,1,577
"579",3,1,0.128953703031553,1,579
"580",1,0,0.0259897476971695,1,580
"582",2,2,3.02721842291863,0,582
"584",3,2,1.11239746942655,2,584
"589",3,1,6.77703821522581,1,589
"593",1,0,4.66985820466707,0,593
"595",2,3,2.05405000095629,1,595
"597",3,3,1.44349136490797,0,597
"599",2,2,0.421309151026537,1,599
"600",5,7,3.86599328207127,1,600
"602",3,3,0.34689179724164,2,602
"608",3,2,4.26448275019074,2,608
"609",1,0,1.22861026436698,1,609
"610",2,1,0.112898061679487,1,610
"612",3,2,0.796461089412594,0,612
"620",1,0,1.91971859979142,1,620
"625",2,3,0.68574531884356,2,625
"627",3,4,1.4411737294204,2,627
"628",3,6,2.99276846393336,1,628
"629",1,1,1.5556533279339,4,629
"631",4,1,1.24196858274249,1,631
"632",1,0,0.410101605166355,2,632
"633",1,2,2.61674580512687,2,633
"636",3,3,0.725558921564403,0,636
"637",5,2,4.38638912067712,0,637
"638",4,1,3.86627549098706,1,638
"640",1,1,0.223852639556048,4,640
"643",6,8,4.67855709834215,0,643
"644",4,4,2.93855210697044,1,644
"646",2,0,0.212079227889037,1,646
"655",1,0,0.647911912184194,1,655
"657",3,2,0.0369552857158519,1,657
"658",1,2,1.78824411511432,0,658
"662",3,5,1.29445394032786,1,662
"663",5,5,0.506790667360751,2,663
"667",2,3,3.33690140655761,0,667
"669",4,5,2.24773637620497,1,669
"671",3,2,0.0619279400997527,1,671
"672",1,0,0.446659788112226,1,672
"679",2,1,4.33872865076548,1,679
"680",2,0,1.68450782578377,1,680
"681",1,0,3.37191422992027,0,681
"685",3,4,1.92431525804716,2,685
"687",3,1,2.64586442113383,1,687
"688",2,3,2.90496573276726,1,688
"689",1,1,1.46882949168954,2,689
"691",5,8,1.11328718103468,0,691
"695",4,5,0.806579843989745,2,695
"696",1,2,7.75487240212379,0,696
"697",2,1,1.1052251458168,1,697
"698",5,1,1.00718056926812,0,698
"700",2,5,8.47030990822877,0,700
"706",1,0,2.4676622583454,0,706
"707",2,1,1.91634176971533,0,707
"708",2,1,3.92564189542853,0,708
"709",1,0,1.13621350585058,0,709
"711",1,2,1.45836598653542,2,711
"712",1,1,2.51749836714914,0,712
"713",5,7,0.329278403799305,2,713
"716",2,2,0.588126796213063,0,716
"733",1,0,1.44484638564989,1,733
"734",5,6,3.61580509574679,0,734
"735",1,3,0.0398794663531768,1,735
"739",4,2,4.08541773316737,1,739
"743",4,8,4.5470250530636,1,743
"745",4,5,0.591130076157572,2,745
"747",3,3,0.00649490997207893,3,747
"748",2,1,5.41579199281073,0,748
"758",5,9,7.60976324070665,2,758
"761",2,2,0.276730530427403,1,761
"762",2,1,1.41487383896053,3,762
"764",8,14,0.299137111739307,2,764
"765",2,3,5.67536510271584,2,765
"767",4,5,0.594633033339504,2,767
"769",2,0,0.509382950968584,1,769
"771",1,0,3.08938186991453,2,771
"772",3,8,1.82395706439998,2,772
"774",2,3,0.843429082785815,2,774
"778",2,2,0.288094046515114,0,778
"780",5,4,0.771258401917753,1,780
"787",1,1,1.57750197764763,1,787
"790",5,5,6.35276516363837,0,790
"792",2,6,0.640955884257952,4,792
"795",1,0,0.0267515630079664,1,795
"800",1,0,3.90277858881624,2,800
"803",3,1,1.5468149029595,2,803
"805",4,6,0.139446368861583,2,805
"807",2,1,7.27506902897196,1,807
"809",5,1,0.139017329198465,1,809
"810",1,1,3.11523184979836,1,810
"813",2,3,3.62115926881705,1,813
"821",3,1,2.56898041370884,0,821
"822",2,1,4.21021572030529,3,822
"825",1,5,0.220180137168625,1,825
"826",1,1,1.57423061870882,4,826
"827",1,0,0.0629118049633612,2,827
"829",1,2,0.606277569193114,0,829
"840",3,2,11.9236292123282,1,840
"845",1,0,3.27862088692331,0,845
"846",2,5,0.270779482894652,1,846
"847",2,0,5.35702368301219,1,847
"848",5,4,5.5634608718406,0,848
"849",1,2,0.445439339888216,1,849
"850",2,2,3.53771479206876,1,850
"852",6,3,2.03730860218999,1,852
"856",4,1,2.35578188974676,2,856
"857",1,0,1.7315373814941,0,857
"858",1,3,0.842843853923328,5,858
"860",3,2,7.76804974362754,1,860
"861",2,1,6.8577897133947,2,861
"862",7,3,4.76894662414888,1,862
"865",3,0,4.54023117452068,1,865
"866",1,1,2.80136475228767,2,866
"871",5,0,2.1113138860946,1,871
"872",1,0,0.471203186272329,0,872
"873",1,2,1.728423670338,0,873
"875",3,5,4.59473825106669,2,875
"876",5,1,0.501908480985027,3,876
"879",3,2,1.75835994611421,0,879
"883",3,1,3.87286423135219,0,883
"884",1,1,4.8185451678449,2,884
"886",3,0,0.604511988266737,1,886
"890",6,4,1.84035559539166,0,890
"893",3,7,1.91731491743668,0,893
"898",3,1,0.859937158226967,0,898
"904",3,7,5.30352820574793,0,904
"905",6,3,3.64484346039556,2,905
"907",2,1,3.79466371215017,0,907
"908",3,3,11.2872843883064,0,908
"911",5,2,1.19920871004296,1,911
"913",2,2,4.19116273209288,1,913
"914",2,2,4.80093726681591,1,914
"915",3,1,2.11217814590741,2,915
"916",1,1,3.80138896628241,0,916
"918",1,0,1.03304923586781,0,918
"919",5,0,0.145623511547108,1,919
"921",2,4,5.87558448004864,0,921
"922",1,0,2.49411781004617,2,922
"923",3,4,5.7452518374239,2,923
"924",1,1,1.9097031130943,0,924
"928",2,3,0.0122224791727816,0,928
"929",1,0,3.14466054749648,0,929
"932",1,2,0.493877497841168,3,932
"933",2,1,3.74356202513873,0,933
"934",3,9,5.16488230664334,3,934
"936",5,2,3.91038143151875,1,936
"937",2,1,3.88460422323479,0,937
"938",4,11,3.99913355558796,1,938
"939",2,2,0.300895185704649,0,939
"941",5,2,0.0555866670558597,1,941
"942",4,5,1.80449253561478,4,942
"948",3,2,2.39910675991604,0,948
"949",2,1,8.63208729726153,0,949
"956",3,4,1.6457368128848,0,956
"957",2,1,2.72883855016497,4,957
"959",2,5,1.56831836704608,0,959
"961",2,3,0.206970363440338,3,961
"962",2,3,1.06898309532904,1,962
"965",1,1,8.64473748044999,1,965
"967",3,1,4.85194834199593,1,967
"969",1,0,0.348654256419455,0,969
"971",1,2,0.0233639786591606,0,971
"972",1,1,8.86291924255172,2,972
"973",1,1,0.344948344868128,4,973
"974",1,2,0.385935814176154,0,974
"976",10,7,2.61619882435371,11,976
"977",3,3,0.928694553673267,1,977
"979",5,5,0.522699849297503,0,979
"980",2,0,5.93825644957565,2,980
"983",1,3,0.0686966389121995,0,983
"986",2,3,5.57695379959908,0,986
"989",3,6,1.96169193618469,1,989
"994",3,3,4.81185927785955,1,994
"995",1,0,1.72720431799989,1,995
"997",1,4,0.183291714327986,0,997
"998",2,1,3.24311422921152,0,998
"1000",1,1,0.191814376436125,1,1000
"1001",5,3,0.446034217437397,2,1001
"1002",4,5,0.354247919825047,0,1002
"1003",3,4,1.1855912499792,0,1003
"1004",6,8,0.396847045267037,1,1004
"1008",5,4,0.966214641234353,1,1008
"1010",6,4,1.87912480881924,1,1010
"1011",2,2,4.12069989392206,2,1011
"1012",2,0,0.217398410010822,1,1012
"1018",5,5,2.31006261126591,2,1018
"1023",3,7,3.72559513305172,1,1023
"1024",4,6,0.44461040593226,0,1024
"1025",2,0,2.34654391741647,1,1025
"1029",1,0,0.0330201215953248,0,1029
"1030",2,1,0.626816521226448,0,1030
"1033",1,1,3.50183611475156,1,1033
"1034",4,8,0.484105069708565,0,1034
"1039",2,2,0.628806018838958,1,1039
"1042",3,5,3.25972136123927,1,1042
"1043",3,5,3.45878938089099,2,1043
"1049",3,1,4.19285035471302,2,1049
"1051",3,1,2.24258827336058,1,1051
"1052",3,0,0.168723091499572,1,1052
"1057",1,0,1.16887897634304,0,1057
"1062",2,3,0.700413707305085,1,1062
"1063",1,1,4.12826943892439,0,1063
"1064",1,2,2.66076509466296,2,1064
"1065",1,2,0.984287574981141,1,1065
"1069",1,2,0.725953115044291,1,1069
"1072",3,1,2.47515681020212,4,1072
"1073",1,3,2.03852407456123,2,1073
"1078",4,3,1.53010649365785,1,1078
"1080",5,2,4.00717904655298,1,1080
"1082",13,18,0.123680608347058,0,1082
"1085",3,5,0.962598527084663,1,1085
"1091",2,4,3.2102573935997,1,1091
"1093",3,5,5.29296584439002,1,1093
"1098",2,1,6.38936782280882,3,1098
"1099",2,2,0.87165127586974,0,1099
"1101",3,0,2.32287374096528,3,1101
"1103",3,3,1.178542713716,1,1103
"1111",1,0,0.758604130362789,1,1111
"1114",4,2,0.390691396382246,2,1114
"1116",4,0,4.91742641107454,0,1116
"1120",2,5,9.55136063301852,1,1120
"1121",1,0,5.73770848034978,0,1121
"1128",1,1,3.85395999866861,5,1128
"1129",1,1,6.83553113927596,0,1129
"1131",2,8,2.3440379661962,4,1131
"1133",3,2,2.53937482444498,0,1133
"1136",4,7,0.806027987549627,0,1136
"1139",2,2,8.36971873049762,2,1139
"1140",5,8,2.24041645136761,1,1140
"1141",3,0,0.374574134507144,0,1141
"1144",3,7,5.65555498924718,1,1144
"1147",2,1,2.89054549251337,1,1147
"1148",1,2,3.68816278044678,2,1148
"1151",4,7,3.9931219190236,0,1151
"1154",2,2,0.211043312193031,1,1154
"1155",3,5,0.0388674102825511,0,1155
"1159",3,9,0.025231231835395,2,1159
"1160",1,2,2.27577296241548,0,1160
"1163",3,2,0.245434922566701,1,1163
"1164",2,0,5.00071979895918,0,1164
"1165",5,8,1.38685764301727,0,1165
"1175",3,2,1.12808888741786,4,1175
"1181",3,2,4.27594859169431,0,1181
"1183",3,4,0.775213525143785,2,1183
"1185",1,1,0.642226864744064,0,1185
"1186",3,2,0.0366341291355486,0,1186
"1187",4,8,0.0473234721923464,0,1187
"1191",1,0,3.11014146708816,0,1191
"1193",2,1,10.6445045838068,0,1193
"1196",3,2,3.7969688084837,3,1196
"1197",1,1,1.60821312885352,1,1197
"1204",2,1,1.59056578228159,1,1204
"1206",1,0,1.94220731196578,1,1206
"1207",1,0,11.590205818813,2,1207
"1210",1,0,3.09164580886168,1,1210
"1213",1,2,2.11694057158502,0,1213
"1214",1,3,7.17106982777157,1,1214
"1215",4,7,4.50688790026586,0,1215
"1216",2,1,0.649661746177107,1,1216
"1217",3,3,8.70795533876407,0,1217
"1220",2,2,0.495236931176185,1,1220
"1224",1,2,2.84308059819276,0,1224
"1225",4,4,1.71332691027848,3,1225
"1226",2,3,4.74616434966509,1,1226
"1228",4,2,2.10182001589422,1,1228
"1229",2,1,4.91976063911849,0,1229
"1230",4,6,3.16827325769559,0,1230
"1233",2,0,0.437161670142107,0,1233
"1234",3,1,6.06761023025856,2,1234
"1235",1,2,2.77085577173479,0,1235
"1236",9,3,1.45500730707642,1,1236
"1238",4,5,0.141275530802976,0,1238
"1240",3,3,3.93350055755957,0,1240
"1241",8,4,0.111207198439621,3,1241
"1243",7,5,4.20243616460099,0,1243
"1245",7,6,6.94409120638573,1,1245
"1251",4,3,1.25762036704837,2,1251
"1256",1,0,1.600632126274,0,1256
"1259",4,1,0.355162777901384,0,1259
"1260",2,6,2.33839361552826,3,1260
"1263",5,0,2.16983964933013,3,1263
"1264",5,6,0.534226207772924,0,1264
"1267",3,9,7.9265125053898,0,1267
"1268",3,2,2.84203991474308,2,1268
"1269",5,6,3.83840023963608,1,1269
"1270",1,3,3.48905217003614,2,1270
"1272",2,3,1.47212377472199,0,1272
"1273",2,1,0.18717559917745,0,1273
"1276",9,7,2.09741368037423,11,1276
"1279",6,1,1.27609766535681,1,1279
"1280",3,1,1.37043788784071,2,1280
"1282",3,4,5.68422810699801,3,1282
"1283",1,1,1.3107629658929,0,1283
"1285",9,8,0.197124077024747,1,1285
"1286",1,0,2.59423937349103,3,1286
"1289",1,0,0.846451728053742,0,1289
"1293",1,2,2.59008008215051,0,1293
"1296",1,0,3.47511258021105,0,1296
"1299",4,2,1.84945712480314,2,1299
"1302",9,10,1.95421091327534,1,1302
"1306",2,1,0.44030436278192,2,1306
"1307",2,2,2.55239850970888,1,1307
"1308",2,0,4.65443577175712,1,1308
"1310",1,1,1.74854345974548,1,1310
"1311",2,0,0.497777345134829,2,1311
"1312",1,0,4.0438207037918,1,1312
"1313",1,6,13.6256771316569,1,1313
"1314",4,8,0.370395181682638,0,1314
"1320",1,2,1.53445765352242,2,1320
"1330",1,0,1.09355191792222,0,1330
"1331",2,4,2.87661011137804,0,1331
"1332",3,0,3.03635685806325,1,1332
"1333",2,1,4.08670217497394,4,1333
"1336",2,2,0.811635601211694,0,1336
"1338",1,1,0.74525335832581,3,1338
"1339",4,2,1.09825185179314,1,1339
"1344",2,0,1.32996254003062,1,1344
"1356",7,12,2.70170430498809,0,1356
"1357",3,8,1.2567068752237,1,1357
"1363",3,7,2.05164750506332,0,1363
"1364",2,4,0.204368105363272,1,1364
"1370",3,1,1.06235918154019,1,1370
"1371",2,1,2.67998851339479,2,1371
"1372",2,2,3.60595672370828,3,1372
"1373",4,1,4.4785307369885,0,1373
"1375",2,2,1.03745823277472,2,1375
"1378",4,7,3.85839252914986,0,1378
"1382",2,2,0.0785892531698597,3,1382
"1383",1,1,1.40242225243938,1,1383
"1384",3,1,1.09434051992611,1,1384
"1388",3,2,1.42971757635997,1,1388
"1389",1,1,0.62560672579881,3,1389
"1390",1,0,2.2680310967654,0,1390
"1393",1,1,0.329650223266515,2,1393
"1395",4,4,1.42154644398477,0,1395
"1397",3,2,0.46335186024555,0,1397
"1403",1,7,0.869268157949311,0,1403
"1404",1,0,1.23434649491578,0,1404
"1405",3,0,0.492967397291542,1,1405
"1409",3,1,3.06618487364763,1,1409
"1413",1,1,2.12164840155518,3,1413
"1415",1,1,1.3995530544042,0,1415
"1416",2,2,0.910626249384977,2,1416
"1417",1,3,1.14432670038145,2,1417
"1420",4,3,1.88996702676638,0,1420
"1428",3,0,1.90197930677539,0,1428
"1431",3,5,3.00440152676253,1,1431
"1432",3,2,0.791233457632167,4,1432
"1433",2,2,0.879319980295884,0,1433
"1434",2,5,0.928386795191748,0,1434
"1436",2,1,0.925948336544229,1,1436
"1442",1,4,3.6239275886851,2,1442
"1446",8,9,3.16678800335326,0,1446
"1447",3,0,1.29635456646793,0,1447
"1448",1,1,5.81371814397964,0,1448
"1449",3,1,0.224210156031164,0,1449
"1450",3,1,0.758346811952916,0,1450
"1454",2,1,1.35101777728625,2,1454
"1457",2,1,0.156213768525569,0,1457
"1459",1,1,2.59405615131983,1,1459
"1460",5,1,2.64866304491462,3,1460
"1461",1,2,1.9233569039506,2,1461
"1465",1,2,0.27829279614356,1,1465
"1466",3,2,1.10023217333322,0,1466
"1473",4,2,1.81372336823487,1,1473
"1475",1,0,2.32753266993131,3,1475
"1477",1,3,1.7832230264075,0,1477
"1479",2,0,1.50123771779254,0,1479
"1482",2,2,1.48164911001501,0,1482
"1484",2,3,5.42289166811481,1,1484
"1488",3,4,1.59203774951547,0,1488
"1489",2,0,0.836532831671875,1,1489
"1491",4,13,0.448736277749542,2,1491
"1492",1,0,1.51146224134221,1,1492
"1494",1,0,7.04637372973915,0,1494
"1495",1,1,3.36617895629411,1,1495
"1496",5,5,0.31033638164259,0,1496
"1497",1,1,1.66586406537699,0,1497
"1498",3,0,4.93028587467489,1,1498
"1499",3,2,3.08798778398818,2,1499
"1500",2,6,4.14831898039627,0,1500
"1502",1,0,4.85905010612056,2,1502
"1503",1,3,4.03077030611173,1,1503
"1505",4,3,0.992372133401311,1,1505
"1506",2,1,3.19265561361384,1,1506
"1509",2,2,4.7258194183842,0,1509
"1513",1,0,1.48756842952909,2,1513
"1516",3,1,0.746076830328103,0,1516
"1520",3,0,0.57411724500766,0,1520
"1523",2,2,5.80316812881055,2,1523
"1530",4,4,0.109825468789577,1,1530
"1532",3,0,1.84115525294374,1,1532
"1536",2,6,0.338654964486666,1,1536
"1537",4,6,1.6932671551638,1,1537
"1538",2,2,1.84807735650369,0,1538
"1539",1,0,1.37909318719001,0,1539
"1541",2,0,2.77591604054657,1,1541
"1544",1,1,2.52906584141174,0,1544
"1545",4,4,1.13870747800521,0,1545
"1546",1,0,0.90830594315621,2,1546
"1549",6,1,0.324579244648868,1,1549
"1551",1,0,6.93287654530313,1,1551
"1552",1,0,0.943909722354158,0,1552
"1556",4,4,5.15527453042709,1,1556
"1557",1,0,0.0393300099032266,0,1557
"1562",2,1,0.89315332486762,0,1562
"1563",3,3,1.7026551711485,0,1563
"1565",3,6,4.82629978912311,1,1565
"1566",1,0,1.12263256082507,1,1566
"1567",7,2,3.08184447296814,3,1567
"1568",5,3,1.52713669833538,1,1568
"1569",1,1,1.35508422695282,0,1569
"1570",1,1,2.98092752738412,2,1570
"1572",4,4,1.03689910786656,0,1572
"1576",1,0,0.902169386220781,0,1576
"1580",3,1,0.263758396568659,2,1580
"1581",1,0,2.36998065316415,1,1581
"1582",3,10,3.73220290749601,0,1582
"1584",1,2,0.39485725953584,1,1584
"1585",2,2,2.02368785654357,0,1585
"1586",2,1,1.47210580045812,1,1586
"1595",2,3,6.13129857956951,0,1595
"1597",2,3,5.6809706317179,2,1597
"1599",3,1,4.87692155575149,0,1599
"1600",2,2,1.92753947213906,0,1600
"1603",2,6,3.84851399929719,2,1603
"1604",3,0,3.57884091405146,0,1604
"1605",6,6,1.3421862507239,18,1605
"1606",1,6,2.50272822372152,5,1606
"1614",1,1,2.27506585821102,0,1614
"1622",1,2,1.80715970875019,1,1622
"1623",4,5,1.28343373145127,2,1623
"1625",3,2,2.50295248269226,2,1625
"1626",3,1,2.87585529405559,0,1626
"1627",5,10,1.81573023168764,0,1627
"1628",7,11,3.59840884921859,1,1628
"1632",9,10,1.86632664626607,0,1632
"1635",6,9,0.676637324369233,4,1635
"1637",2,3,1.70332647474928,0,1637
"1638",4,7,0.537366019182867,1,1638
"1642",3,4,7.21960890253341,1,1642
"1645",2,0,2.47456236140935,0,1645
"1647",1,1,1.93119768917761,1,1647
"1648",1,0,0.402299712843152,0,1648
"1649",7,5,3.38819471494499,3,1649
"1653",3,1,4.23069431955919,0,1653
"1654",7,6,2.08728400914541,0,1654
"1655",2,1,1.40983976036623,1,1655
"1659",1,0,1.88760613727004,0,1659
